NetC;;;Brindisi;;;;
Stat;;;Via Cappuccini;;;;
Parm;SO2;NO2;NOX;CO;PM10;;
;;;;;;;
Unit;ug/m3 293K;ug/m3 293K;ug/m3 293K;mg/m3 293K;ug/m3;;
;;;;;;;
;;;;;;;
10/03/20 21:00;2,32;10,50;14,09;0,27;;;
10/03/20 22:00;2,31;6,03;8,46;0,24;89,46;;
10/03/20 23:00;2,38;4,48;6,25;0,23;;;
10/04/20 00:00;2,37;4,15;5,53;0,22;67,22;;
10/04/20 01:00;2,30;4,08;5,29;0,21;;;
10/04/20 02:00;2,28;;;0,21;60,62;;
10/04/20 03:00;2,49;4,85;5,94;;;;
10/04/20 04:00;;4,55;5,32;0,22;48,89;;
10/04/20 05:00;2,59;5,64;6,83;0,23;;;
10/04/20 06:00;2,40;8,41;10,13;0,24;96,80;;
10/04/20 07:00;2,38;17,57;22,51;0,27;;;
10/04/20 08:00;2,55;30,81;44,28;0,27;75,78;;
10/04/20 09:00;2,53;21,63;32,89;0,29;;;
10/04/20 10:00;2,67;17,84;27,61;0,29;38,62;;
10/04/20 11:00;2,50;6,79;14,42;0,21;;;
10/04/20 12:00;2,62;5,77;18,19;0,05;20,29;;
10/04/20 13:00;2,18;4,82;8,17;0,03;;;
10/04/20 14:00;2,39;6,13;8,21;0,07;3,91;;
10/04/20 15:00;2,50;14,17;18,21;0,08;;;
10/04/20 16:00;2,49;13,87;18,22;0,09;4,40;;
10/04/20 17:00;2,51;16,66;22,10;0,14;;;
10/04/20 18:00;2,54;27,90;37,37;0,23;3,91;;
10/04/20 19:00;2,51;36,63;46,89;0,24;;;
10/04/20 20:00;2,62;27,42;33,90;0,24;45,22;;
10/04/20 21:00;2,51;18,92;24,45;0,17;;;
10/04/20 22:00;2,48;14,65;19,27;0,16;58,18;;
10/04/20 23:00;2,57;11,33;14,80;0,14;;;
10/05/20 00:00;2,44;7,51;9,82;0,11;77,49;;
10/05/20 01:00;2,38;6,14;7,75;0,11;;;
10/05/20 02:00;2,45;5,88;7,26;0,13;52,80;;
10/05/20 03:00;2,46;6,21;6,93;0,14;;;
10/05/20 04:00;2,40;7,52;8,72;0,17;93,86;;
10/05/20 05:00;2,49;11,82;14,96;0,16;;;
10/05/20 06:00;2,39;14,25;19,93;0,17;134,69;;
10/05/20 07:00;2,82;21,79;34,63;0,26;;;
10/05/20 08:00;2,58;25,26;41,46;0,31;145,69;;
10/05/20 09:00;2,55;19,13;27,84;0,25;;;
10/05/20 10:00;2,54;25,39;39,05;0,28;81,40;;
10/05/20 11:00;2,65;35,39;60,78;0,33;;;
10/05/20 12:00;2,69;28,32;47,12;0,31;42,78;;
10/05/20 13:00;2,70;30,08;52,82;0,28;;;
10/05/20 14:00;2,56;27,09;46,67;0,24;73,58;;
10/05/20 15:00;2,62;18,35;28,19;0,21;;;
10/05/20 16:00;2,49;24,20;36,60;0,29;70,89;;
10/05/20 17:00;2,62;24,75;31,46;0,23;;;
10/05/20 18:00;2,61;35,80;53,95;0,33;71,38;;
10/05/20 19:00;2,63;46,71;67,30;0,39;;;
10/05/20 20:00;2,68;44,19;71,00;0,41;100,95;;
10/05/20 21:00;2,63;31,19;46,79;0,33;;;
10/05/20 22:00;2,61;21,74;29,77;0,25;89,46;;
10/05/20 23:00;2,50;17,98;23,50;0,23;;;
10/06/20 00:00;2,58;9,03;10,87;0,18;91,66;;
10/06/20 01:00;2,38;14,41;17,22;0,16;;;
10/06/20 02:00;2,39;;;0,17;47,91;;
10/06/20 03:00;2,41;15,13;16,14;;;;
10/06/20 04:00;;11,14;12,25;0,14;30,55;;
10/06/20 05:00;2,53;15,27;18,53;0,16;;;
10/06/20 06:00;2,48;29,20;34,92;0,17;20,04;;
10/06/20 07:00;2,73;40,89;54,06;0,20;;;
10/06/20 08:00;2,36;34,51;46,53;0,18;12,22;;
10/06/20 09:00;2,48;22,92;28,05;0,15;;;
10/06/20 10:00;2,44;16,44;21,69;0,15;6,84;;
10/06/20 11:00;2,52;10,46;15,16;0,14;;;
10/06/20 12:00;2,42;10,18;16,66;0,14;4,40;;
10/06/20 13:00;2,42;8,32;13,58;0,13;;;
10/06/20 14:00;2,62;6,97;10,92;0,12;3,67;;
10/06/20 15:00;2,33;8,31;11,86;0,13;;;
10/06/20 16:00;2,54;20,26;28,36;0,18;6,84;;
10/06/20 17:00;2,59;27,79;41,10;0,23;;;
10/06/20 18:00;2,70;34,05;49,92;0,30;5,62;;
10/06/20 19:00;2,54;44,76;66,47;0,40;;;
10/06/20 20:00;3,07;62,66;111,17;0,42;24,93;;
10/06/20 21:00;2,96;66,50;129,20;0,49;;;
10/06/20 22:00;2,89;56,18;115,13;0,40;35,44;;
10/06/20 23:00;3,05;40,57;59,48;0,30;;;
10/07/20 00:00;2,67;21,88;25,84;0,20;37,40;;
10/07/20 01:00;2,48;17,81;20,64;0,18;;;
10/07/20 02:00;2,63;15,58;17,40;0,17;30,80;;
10/07/20 03:00;2,64;11,41;13,09;0,19;;;
10/07/20 04:00;2,49;13,72;15,94;0,20;18,33;;
10/07/20 05:00;2,46;16,48;22,92;0,20;;;
10/07/20 06:00;2,83;38,07;70,47;0,23;19,07;;
10/07/20 07:00;3,05;48,67;111,38;0,43;;;
10/07/20 08:00;3,30;49,45;129,33;0,53;17,60;;
10/07/20 09:00;3,04;48,13;100,66;0,69;;;
10/07/20 10:00;2,97;53,83;102,13;0,73;14,91;;
10/07/20 11:00;2,89;37,05;70,55;0,32;;;
10/07/20 12:00;2,78;36,24;66,42;0,28;12,71;;
10/07/20 13:00;2,62;39,49;68,98;0,29;;;
10/07/20 14:00;2,45;37,63;69,43;0,32;21,27;;
10/07/20 15:00;2,80;43,12;76,36;0,32;;;
10/07/20 16:00;2,69;27,46;48,25;0,35;25,18;;
10/07/20 17:00;2,64;45,00;74,57;0,37;;;
10/07/20 18:00;2,75;45,96;87,09;0,43;26,64;;
10/07/20 19:00;2,91;35,65;62,27;0,35;;;
10/07/20 20:00;2,74;33,02;54,79;0,34;19,07;;
10/07/20 21:00;2,56;16,06;25,81;0,19;;;
10/07/20 22:00;2,60;14,20;21,23;0,18;21,51;;
10/07/20 23:00;2,43;11,92;16,18;0,17;;;
10/08/20 00:00;2,45;8,37;10,63;0,15;18,33;;
10/08/20 01:00;2,53;9,05;10,80;0,15;;;
10/08/20 02:00;2,47;;;0,14;10,76;;
10/08/20 03:00;2,49;7,33;8,23;;;;
10/08/20 04:00;;6,39;7,42;0,14;6,60;;
10/08/20 05:00;2,37;8,07;10,46;0,13;;;
10/08/20 06:00;2,60;9,36;11,85;0,14;6,11;;
10/08/20 07:00;2,68;21,46;35,95;0,21;;;
10/08/20 08:00;2,64;15,14;25,51;0,18;4,89;;
10/08/20 09:00;2,53;8,72;13,23;0,16;;;
10/08/20 10:00;2,47;5,73;9,96;0,15;3,42;;
10/08/20 11:00;2,58;5,80;8,99;0,13;;;
10/08/20 12:00;2,60;4,68;7,05;0,13;3,18;;
10/08/20 13:00;2,48;5,11;8,68;0,13;;;
10/08/20 14:00;2,44;5,49;7,99;0,12;6,84;;
10/08/20 15:00;2,47;5,21;17,46;0,11;;;
10/08/20 16:00;2,67;7,63;15,89;0,18;5,13;;
10/08/20 17:00;2,56;10,11;14,94;0,24;;;
10/08/20 18:00;2,41;9,31;12,87;0,25;1,71;;
10/08/20 19:00;2,52;8,57;11,92;0,25;;;
10/08/20 20:00;2,53;7,28;10,34;0,24;21,51;;
10/08/20 21:00;2,40;6,09;8,15;0,24;;;
10/08/20 22:00;2,49;4,36;5,36;0,22;12,71;;
10/08/20 23:00;2,36;4,53;5,91;0,22;;;
10/09/20 00:00;2,42;3,82;4,72;0,22;8,31;;
10/09/20 01:00;2,56;3,87;4,33;0,21;;;
10/09/20 02:00;2,54;3,42;3,92;0,21;7,09;;
10/09/20 03:00;2,50;3,86;4,18;0,21;;;
10/09/20 04:00;2,45;4,20;4,70;0,21;5,38;;
10/09/20 05:00;2,40;10,11;13,25;0,23;;;
10/09/20 06:00;2,47;18,17;25,94;0,26;14,67;;
10/09/20 07:00;2,50;18,99;25,53;0,24;;;
10/09/20 08:00;2,54;12,72;19,80;0,24;8,80;;
10/09/20 09:00;2,55;8,66;12,67;0,23;;;
10/09/20 10:00;2,57;5,92;9,30;0,23;9,53;;
10/09/20 11:00;2,50;6,13;9,74;0,23;;;
10/09/20 12:00;2,71;7,93;12,10;0,24;6,11;;
10/09/20 13:00;2,79;9,09;17,97;0,25;;;
10/09/20 14:00;2,52;10,70;18,84;0,24;5,87;;
10/09/20 15:00;2,61;9,38;13,30;0,21;;;
10/09/20 16:00;2,59;16,60;29,30;0,28;3,67;;
10/09/20 17:00;2,61;16,13;25,02;0,26;;;
10/09/20 18:00;2,67;17,55;23,01;0,24;9,53;;
10/09/20 19:00;2,62;16,19;19,93;0,22;;;
10/09/20 20:00;2,69;17,21;20,98;0,23;14,42;;
10/09/20 21:00;2,62;11,17;13,80;0,21;;;
10/09/20 22:00;2,63;15,16;19,25;0,23;15,40;;
10/09/20 23:00;2,72;25,30;33,53;0,29;;;
10/10/20 00:00;2,51;21,98;28,92;0,24;20,04;;
10/10/20 01:00;2,71;10,82;13,75;0,21;;;
10/10/20 02:00;2,66;;;0,20;13,93;;
10/10/20 03:00;2,68;9,44;11,08;;;;
10/10/20 04:00;;9,43;11,02;0,18;9,04;;
10/10/20 05:00;2,72;15,22;20,69;0,22;;;
10/10/20 06:00;2,67;27,17;43,86;0,28;13,69;;
10/10/20 07:00;2,96;33,58;75,27;0,30;;;
10/10/20 08:00;3,15;33,24;86,93;0,41;8,31;;
10/10/20 09:00;2,76;25,66;40,31;0,32;;;
10/10/20 10:00;2,78;12,82;20,93;0,27;17,11;;
10/10/20 11:00;2,65;10,04;16,89;0,22;;;
10/10/20 12:00;2,78;13,63;22,41;0,23;11,00;;
10/10/20 13:00;2,78;9,93;15,13;0,22;;;
10/10/20 14:00;2,53;6,91;9,26;0,19;7,82;;
10/10/20 15:00;2,66;8,46;10,94;0,19;;;
10/10/20 16:00;2,49;10,58;15,05;0,21;7,33;;
10/10/20 17:00;2,64;14,28;18,37;0,24;;;
10/10/20 18:00;2,79;44,12;60,74;0,42;5,13;;
10/10/20 19:00;3,70;92,22;195,93;0,96;;;
10/10/20 20:00;4,07;97,48;231,50;0,89;12,22;;
10/10/20 21:00;3,07;72,17;120,11;0,53;;;
10/10/20 22:00;2,83;50,60;69,89;0,40;21,76;;
10/10/20 23:00;2,90;54,24;79,86;0,45;;;
10/11/20 00:00;3,09;55,35;86,22;0,45;23,96;;
10/11/20 01:00;2,99;47,29;74,14;0,44;;;
10/11/20 02:00;3,05;46,40;82,03;0,44;30,07;;
10/11/20 03:00;2,73;42,89;57,46;0,35;;;
10/11/20 04:00;2,61;29,10;37,63;0,52;31,29;;
10/11/20 05:00;2,87;38,69;51,12;0,51;;;
10/11/20 06:00;2,89;41,49;62,90;0,38;30,55;;
10/11/20 07:00;2,69;27,58;33,99;0,28;;;
10/11/20 08:00;2,85;27,63;36,26;0,33;27,13;;
10/11/20 09:00;2,63;19,79;25,06;0,30;;;
10/11/20 10:00;2,74;16,43;24,12;0,30;23,22;;
10/11/20 11:00;2,74;13,92;20,22;0,26;;;
10/11/20 12:00;2,59;16,33;23,72;0,25;13,20;;
10/11/20 13:00;2,78;11,60;15,45;0,22;;;
10/11/20 14:00;2,69;7,55;10,63;0,19;8,80;;
10/11/20 15:00;2,56;8,62;11,84;0,20;;;
10/11/20 16:00;2,82;12,16;17,11;0,21;6,60;;
10/11/20 17:00;2,64;18,51;25,19;0,26;;;
10/11/20 18:00;2,74;26,89;33,86;0,31;4,89;;
10/11/20 19:00;2,86;27,53;33,01;0,30;;;
10/11/20 20:00;2,67;21,58;25,83;0,29;12,22;;
10/11/20 21:00;2,58;14,06;17,25;0,26;;;
10/11/20 22:00;2,81;9,97;12,74;0,24;17,84;;
10/11/20 23:00;2,71;7,97;9,84;0,23;;;
10/12/20 00:00;2,77;6,27;7,81;0,24;20,53;;
10/12/20 01:00;2,61;5,65;7,05;0,21;;;
10/12/20 02:00;2,53;;;0,20;21,27;;
10/12/20 03:00;2,72;5,40;6,05;;;;
10/12/20 04:00;;4,97;5,65;0,22;15,40;;
10/12/20 05:00;2,56;7,71;10,27;0,25;;;
10/12/20 06:00;2,73;13,24;17,41;0,25;10,02;;
10/12/20 07:00;2,58;34,90;52,86;0,35;;;
10/12/20 08:00;2,93;48,18;89,43;0,43;22,24;;
10/12/20 09:00;2,84;34,18;55,38;0,34;;;
10/12/20 10:00;2,69;34,56;53,98;0,39;13,20;;
10/12/20 11:00;2,74;33,20;52,98;0,33;;;
10/12/20 12:00;2,87;33,59;53,69;0,34;11,73;;
10/12/20 13:00;2,75;40,72;71,31;0,40;;;
10/12/20 14:00;3,06;45,13;71,43;0,38;8,31;;
10/12/20 15:00;2,93;45,67;81,93;0,45;;;
10/12/20 16:00;2,88;40,30;63,44;0,42;11,00;;
10/12/20 17:00;2,89;45,03;81,34;0,48;;;
10/12/20 18:00;2,86;28,36;47,05;0,30;17,60;;
10/12/20 19:00;2,82;17,84;26,39;0,25;;;
10/12/20 20:00;2,74;22,16;32,08;0,27;16,38;;
10/12/20 21:00;2,50;20,61;28,28;0,27;;;
10/12/20 22:00;2,77;13,48;19,03;0,22;9,53;;
10/12/20 23:00;2,75;8,15;11,13;0,21;;;
13/10/2020 00:00;2,71;9,56;12,01;0,21;9,78;;
13/10/2020 01:00;2,60;9,51;11,70;0,21;;;
13/10/2020 02:00;2,51;7,12;8,14;0,20;6,11;;
13/10/2020 03:00;2,68;4,69;5,49;0,19;;;
13/10/2020 04:00;2,53;7,80;10,19;0,20;5,38;;
13/10/2020 05:00;2,76;18,87;25,70;0,23;;;
13/10/2020 06:00;2,63;15,29;27,49;0,24;4,40;;
13/10/2020 07:00;2,84;28,75;67,69;0,35;;;
13/10/2020 08:00;3,29;31,52;82,92;0,40;4,16;;
13/10/2020 09:00;2,78;18,84;37,93;0,26;;;
13/10/2020 10:00;2,66;15,27;31,13;0,25;10,27;;
13/10/2020 11:00;2,69;10,82;18,18;0,22;;;
13/10/2020 12:00;2,85;11,44;19,13;0,24;7,82;;
13/10/2020 13:00;2,70;9,24;14,82;0,21;;;
13/10/2020 14:00;2,58;7,91;11,13;0,20;6,11;;
13/10/2020 15:00;2,57;8,18;12,31;0,24;;;
13/10/2020 16:00;2,73;19,63;31,45;0,26;7,09;;
13/10/2020 17:00;2,80;27,75;42,62;0,31;;;
13/10/2020 18:00;2,83;31,18;50,79;0,34;9,04;;
13/10/2020 19:00;2,63;32,16;44,78;0,32;;;
13/10/2020 20:00;2,64;25,23;33,09;0,29;17,36;;
13/10/2020 21:00;2,55;13,87;17,77;0,26;;;
13/10/2020 22:00;2,92;41,52;60,31;0,39;16,87;;
13/10/2020 23:00;2,94;38,46;58,39;0,35;;;
14/10/2020 00:00;2,75;30,20;38,31;0,27;11,73;;
14/10/2020 01:00;2,52;13,01;15,48;0,26;;;
14/10/2020 02:00;2,80;;;0,25;12,22;;
14/10/2020 03:00;2,71;12,06;13,45;;;;
14/10/2020 04:00;;15,17;17,80;0,25;8,31;;
14/10/2020 05:00;2,92;27,65;36,92;0,29;;;
14/10/2020 06:00;2,85;34,09;61,32;0,32;10,51;;
14/10/2020 07:00;3,20;46,67;111,30;0,58;;;
14/10/2020 08:00;3,10;41,56;90,01;0,49;7,33;;
14/10/2020 09:00;2,92;40,81;65,70;0,39;;;
14/10/2020 10:00;3,00;27,05;43,13;0,31;18,33;;
14/10/2020 11:00;2,92;20,04;31,95;0,28;;;
14/10/2020 12:00;2,83;16,25;27,17;0,25;10,51;;
14/10/2020 13:00;2,54;15,69;24,62;0,24;;;
14/10/2020 14:00;2,62;14,24;21,66;0,22;6,60;;
14/10/2020 15:00;2,77;18,67;27,82;0,28;;;
14/10/2020 16:00;2,61;22,25;35,28;0,30;4,89;;
14/10/2020 17:00;2,81;26,19;36,50;0,31;;;
14/10/2020 18:00;2,92;27,90;37,74;0,33;13,20;;
14/10/2020 19:00;2,65;29,56;39,12;0,34;;;
14/10/2020 20:00;2,86;25,23;34,00;0,36;9,04;;
14/10/2020 21:00;2,81;14,53;17,88;0,30;;;
14/10/2020 22:00;2,65;12,39;16,11;0,26;11,98;;
14/10/2020 23:00;2,73;8,37;9,76;0,25;;;
15/10/2020 00:00;2,75;6,88;8,43;0,25;23,47;;
15/10/2020 01:00;2,87;4,59;5,38;0,25;;;
15/10/2020 02:00;2,73;3,91;4,45;0,23;28,84;;
15/10/2020 03:00;2,75;3,02;3,65;0,23;;;
15/10/2020 04:00;2,85;3,45;4,00;0,26;19,80;;
15/10/2020 05:00;2,74;5,72;8,37;0,25;;;
15/10/2020 06:00;2,85;12,50;16,87;0,28;19,07;;
15/10/2020 07:00;2,71;20,76;27,45;0,32;;;
15/10/2020 08:00;2,82;22,67;33,64;0,32;21,51;;
15/10/2020 09:00;2,75;17,13;24,82;0,30;;;
15/10/2020 10:00;2,65;15,11;22,31;0,29;17,84;;
15/10/2020 11:00;2,66;12,54;19,16;0,30;;;
15/10/2020 12:00;2,72;20,28;29,11;0,31;10,51;;
15/10/2020 13:00;2,70;20,09;29,64;0,33;;;
15/10/2020 14:00;2,71;13,43;20,08;0,28;30,80;;
15/10/2020 15:00;2,76;9,07;13,08;0,27;;;
15/10/2020 16:00;2,74;11,11;15,90;0,28;45,47;;
15/10/2020 17:00;2,77;13,38;19,84;0,28;;;
15/10/2020 18:00;2,91;18,91;28,63;0,31;53,78;;
15/10/2020 19:00;2,75;21,25;33,15;0,31;;;
15/10/2020 20:00;2,81;18,90;30,69;0,33;42,29;;
15/10/2020 21:00;2,95;19,78;24,91;0,32;;;
15/10/2020 22:00;2,64;15,59;21,48;0,29;32,02;;
15/10/2020 23:00;2,82;10,24;12,91;0,27;;;
16/10/2020 00:00;2,88;11,65;14,62;0,27;24,20;;
16/10/2020 01:00;2,80;10,34;11,84;0,29;;;
16/10/2020 02:00;2,78;;;0,29;23,71;;
16/10/2020 03:00;2,82;10,15;11,22;;;;
16/10/2020 04:00;;14,61;17,25;0,21;13,69;;
16/10/2020 05:00;3,08;32,52;40,31;0,25;;;
16/10/2020 06:00;3,42;56,01;126,06;0,46;8,80;;
16/10/2020 07:00;3,96;66,33;179,25;0,63;;;
16/10/2020 08:00;4,59;64,41;255,37;0,79;6,11;;
16/10/2020 09:00;3,49;45,29;115,82;0,51;;;
16/10/2020 10:00;3,05;19,03;35,36;0,26;7,58;;
16/10/2020 11:00;2,71;9,84;16,45;0,22;;;
16/10/2020 12:00;2,83;8,15;12,31;0,21;8,80;;
16/10/2020 13:00;2,85;9,63;16,41;0,22;;;
16/10/2020 14:00;2,87;13,07;21,03;0,22;7,33;;
16/10/2020 15:00;2,78;19,40;25,81;0,22;;;
16/10/2020 16:00;2,71;18,92;26,32;0,24;10,02;;
16/10/2020 17:00;2,90;31,13;43,68;0,32;;;
16/10/2020 18:00;3,62;68,52;152,11;0,64;7,09;;
16/10/2020 19:00;4,24;87,83;224,84;0,88;;;
16/10/2020 20:00;3,64;52,63;126,45;0,51;22,00;;
16/10/2020 21:00;2,81;22,28;31,60;0,31;;;
16/10/2020 22:00;2,80;25,84;33,67;0,34;25,18;;
16/10/2020 23:00;2,74;16,55;20,17;0,27;;;
17/10/2020 00:00;2,62;16,05;20,55;0,25;19,56;;
17/10/2020 01:00;2,85;20,84;24,74;0,28;;;
17/10/2020 02:00;2,84;16,34;20,67;0,26;17,36;;
17/10/2020 03:00;2,75;11,74;14,50;0,23;;;
17/10/2020 04:00;2,69;10,99;13,04;0,22;10,27;;
17/10/2020 05:00;2,82;15,19;20,55;0,24;;;
17/10/2020 06:00;2,96;31,82;55,02;0,29;11,73;;
17/10/2020 07:00;2,99;28,28;57,16;0,31;;;
17/10/2020 08:00;3,24;34,27;77,04;0,42;14,42;;
17/10/2020 09:00;2,98;22,27;40,54;0,30;;;
17/10/2020 10:00;2,91;15,64;28,66;0,25;9,04;;
17/10/2020 11:00;2,73;12,40;20,98;0,22;;;
17/10/2020 12:00;2,83;9,44;15,13;0,23;6,11;;
17/10/2020 13:00;2,72;6,53;12,50;0,22;;;
17/10/2020 14:00;2,76;6,09;8,72;0,20;5,13;;
17/10/2020 15:00;2,69;6,84;9,52;0,21;;;
17/10/2020 16:00;2,69;7,83;11,21;0,22;4,16;;
17/10/2020 17:00;2,87;24,23;32,07;0,29;;;
17/10/2020 18:00;3,04;50,27;76,11;0,44;8,31;;
17/10/2020 19:00;3,24;62,79;95,63;0,54;;;
17/10/2020 20:00;3,49;79,65;150,66;0,67;7,09;;
17/10/2020 21:00;2,97;53,20;72,08;0,37;;;
17/10/2020 22:00;2,92;53,87;77,82;0,39;23,22;;
17/10/2020 23:00;2,96;41,09;67,82;0,36;;;
18/10/2020 00:00;2,92;44,13;66,09;0,35;13,20;;
18/10/2020 01:00;2,93;32,16;45,10;0,35;;;
18/10/2020 02:00;2,82;;;0,29;17,11;;
18/10/2020 03:00;2,82;22,18;24,60;;;;
18/10/2020 04:00;;12,53;15,08;0,25;18,82;;
18/10/2020 05:00;2,94;13,67;19,57;0,36;;;
18/10/2020 06:00;2,92;19,52;30,58;0,28;18,58;;
18/10/2020 07:00;2,89;20,20;26,62;0,29;;;
18/10/2020 08:00;2,83;17,32;24,79;0,28;16,38;;
18/10/2020 09:00;2,86;10,44;13,63;0,24;;;
18/10/2020 10:00;3,04;12,92;16,99;0,27;17,11;;
18/10/2020 11:00;2,77;10,11;15,23;0,26;;;
18/10/2020 12:00;2,85;5,99;9,16;0,23;10,27;;
18/10/2020 13:00;2,82;4,97;7,36;0,22;;;
18/10/2020 14:00;2,77;3,67;4,82;0,22;6,60;;
18/10/2020 15:00;2,92;4,11;5,53;0,21;;;
18/10/2020 16:00;2,96;5,31;7,51;0,23;10,02;;
18/10/2020 17:00;3,00;8,92;11,84;0,24;;;
18/10/2020 18:00;;;;;;;
18/10/2020 19:00;;;;;;;
18/10/2020 20:00;;;;;;;
18/10/2020 21:00;;;;;;;
18/10/2020 22:00;;;;;;;
18/10/2020 23:00;;;;;;;
19/10/2020 00:00;;;;;;;
19/10/2020 01:00;;;;;;;
19/10/2020 02:00;;;;;;;
19/10/2020 03:00;;;;;;;
19/10/2020 04:00;;;;;;;
19/10/2020 05:00;;;;;;;
19/10/2020 06:00;;;;;;;
19/10/2020 07:00;;;;;;;
19/10/2020 08:00;;;;;;;
19/10/2020 09:00;;;;;;;
19/10/2020 10:00;;;;;;;
19/10/2020 11:00;;;;;;;
19/10/2020 12:00;2,88;6,21;9,33;0,26;9,53;;
19/10/2020 13:00;2,96;7,67;11,29;0,26;;;
19/10/2020 14:00;2,96;5,22;7,85;0,24;6,36;;
19/10/2020 15:00;3,09;5,19;7,17;0,23;;;
19/10/2020 16:00;3,00;5,92;7,76;0,25;9,04;;
19/10/2020 17:00;2,84;12,52;16,18;0,27;;;
19/10/2020 18:00;2,96;27,01;35,15;0,32;8,80;;
19/10/2020 19:00;3,44;70,95;121,64;0,48;;;
19/10/2020 20:00;3,59;63,90;127,42;0,56;11,73;;
19/10/2020 21:00;3,18;39,53;58,12;0,40;;;
19/10/2020 22:00;3,16;30,30;42,37;0,32;21,76;;
19/10/2020 23:00;2,98;27,41;34,43;0,30;;;
20/10/2020 00:00;2,87;16,10;21,04;0,29;22,24;;
20/10/2020 01:00;2,83;9,07;10,52;0,25;;;
20/10/2020 02:00;2,91;;;0,23;14,18;;
20/10/2020 03:00;2,92;11,39;12,43;;;;
20/10/2020 04:00;;10,59;11,77;0,23;18,33;;
20/10/2020 05:00;2,93;27,89;35,36;0,27;;;
20/10/2020 06:00;3,08;33,79;59,63;0,35;11,24;;
20/10/2020 07:00;3,56;48,58;114,10;0,47;;;
20/10/2020 08:00;3,99;48,99;139,15;0,63;12,96;;
20/10/2020 09:00;3,46;32,69;52,37;0,38;;;
20/10/2020 10:00;3,26;15,05;22,89;0,29;15,40;;
20/10/2020 11:00;3,13;12,84;20,47;0,28;;;
20/10/2020 12:00;3,02;10,96;15,24;0,29;13,20;;
20/10/2020 13:00;3,08;11,35;17,11;0,30;;;
20/10/2020 14:00;3,08;9,59;13,31;0,28;10,02;;
20/10/2020 15:00;3,04;10,12;13,86;0,29;;;
20/10/2020 16:00;3,19;11,62;16,01;0,29;8,80;;
20/10/2020 17:00;3,15;15,55;20,03;0,29;;;
20/10/2020 18:00;3,12;27,07;33,38;0,31;13,69;;
20/10/2020 19:00;3,12;46,01;61,40;0,37;;;
20/10/2020 20:00;3,25;46,92;72,64;0,38;9,78;;
20/10/2020 21:00;3,25;41,13;62,45;0,47;;;
20/10/2020 22:00;3,01;24,40;32,64;0,32;15,16;;
20/10/2020 23:00;3,13;18,36;22,21;0,28;;;
21/10/2020 00:00;3,08;20,29;27,39;0,28;25,18;;
21/10/2020 01:00;3,05;22,59;26,59;0,31;;;
21/10/2020 02:00;3,31;24,20;25,91;0,26;21,76;;
21/10/2020 03:00;3,04;13,81;14,58;0,23;;;
21/10/2020 04:00;2,97;10,98;13,71;0,24;15,40;;
21/10/2020 05:00;3,27;25,76;37,46;0,30;;;
21/10/2020 06:00;3,23;40,68;68,97;0,32;12,71;;
21/10/2020 07:00;3,49;46,04;89,74;0,49;;;
21/10/2020 08:00;3,40;45,76;88,63;0,48;10,02;;
21/10/2020 09:00;3,11;28,17;41,73;0,34;;;
21/10/2020 10:00;3,19;16,00;25,14;0,30;17,11;;
21/10/2020 11:00;3,12;11,99;18,29;0,29;;;
21/10/2020 12:00;3,16;8,05;12,04;0,26;14,42;;
21/10/2020 13:00;3,28;8,38;12,73;0,28;;;
21/10/2020 14:00;3,16;7,49;11,17;0,26;13,69;;
21/10/2020 15:00;2,99;6,43;9,94;0,24;;;
21/10/2020 16:00;3,14;7,94;10,79;0,24;7,58;;
21/10/2020 17:00;3,18;17,46;24,04;0,30;;;
21/10/2020 18:00;3,30;34,06;47,32;0,39;4,40;;
21/10/2020 19:00;3,75;63,83;121,97;0,65;;;
21/10/2020 20:00;4,45;67,29;180,93;0,80;10,51;;
21/10/2020 21:00;3,33;41,94;67,07;0,46;;;
21/10/2020 22:00;3,33;40,67;57,26;0,41;29,09;;
21/10/2020 23:00;3,18;39,96;57,75;0,42;;;
22/10/2020 00:00;3,01;30,57;39,49;0,36;32,51;;
22/10/2020 01:00;3,24;13,00;15,94;0,34;;;
22/10/2020 02:00;3,07;;;0,32;26,16;;
22/10/2020 03:00;3,06;10,14;11,69;;;;
22/10/2020 04:00;;13,24;16,92;0,28;29,82;;
22/10/2020 05:00;3,28;23,18;32,31;0,32;;;
22/10/2020 06:00;3,28;38,86;64,88;0,40;24,44;;
22/10/2020 07:00;3,91;49,20;122,60;0,58;;;
22/10/2020 08:00;4,47;55,74;181,05;0,84;22,24;;
22/10/2020 09:00;3,64;48,18;107,57;0,48;;;
22/10/2020 10:00;3,10;22,45;34,62;0,38;25,42;;
22/10/2020 11:00;3,26;11,10;15,82;0,29;;;
22/10/2020 12:00;3,08;8,50;13,45;0,29;18,58;;
22/10/2020 13:00;3,23;9,21;14,70;0,28;;;
22/10/2020 14:00;3,06;8,30;10,70;0,27;20,53;;
22/10/2020 15:00;3,10;8,44;10,84;0,29;;;
22/10/2020 16:00;2,97;9,72;12,57;0,31;13,69;;
22/10/2020 17:00;3,19;20,53;26,24;0,37;;;
22/10/2020 18:00;3,56;67,88;126,59;0,59;15,16;;
22/10/2020 19:00;4,49;103,31;240,43;0,94;;;
22/10/2020 20:00;4,31;93,04;209,28;0,86;27,62;;
22/10/2020 21:00;3,43;50,82;79,24;0,53;;;
22/10/2020 22:00;3,39;35,65;48,87;0,43;39,11;;
