NetC;;;Brindisi;;;;
Stat;;;Via Crati-Rione Perrino;;;;
Parm;SO2;NO2;NOX;CO;PM10;;
;;;;;;;
Unit;ug/m3 293K;ug/m3 293K;ug/m3 293K;mg/m3 293K;ug/m3;;
;;;;;;;
;;;;;;;
17/09/2020 23:00;2,30;7,06;7,67;0,30;;;
18/09/2020 00:00;2,47;6,73;7,34;0,28;43,47;;
18/09/2020 01:00;;5,87;6,45;0,28;;;
18/09/2020 02:00;2,49;;;0,27;37,85;;
18/09/2020 03:00;2,11;8,58;9,24;;;;
18/09/2020 04:00;2,08;6,87;7,51;0,26;23,20;;
18/09/2020 05:00;2,09;6,46;7,21;0,27;;;
18/09/2020 06:00;2,15;8,96;10,56;0,29;26,37;;
18/09/2020 07:00;2,06;11,94;13,50;0,29;;;
18/09/2020 08:00;2,26;12,76;14,86;0,30;54,95;;
18/09/2020 09:00;2,33;12,46;15,16;0,29;;;
18/09/2020 10:00;2,00;11,50;13,73;0,29;44,44;;
18/09/2020 11:00;2,09;10,51;12,89;0,28;;;
18/09/2020 12:00;2,02;11,62;14,53;0,28;27,84;;
18/09/2020 13:00;2,31;10,04;11,77;0,27;;;
18/09/2020 14:00;2,49;8,56;9,97;0,26;17,83;;
18/09/2020 15:00;2,63;11,40;13,31;0,26;;;
18/09/2020 16:00;2,60;10,18;11,42;0,27;19,05;;
18/09/2020 17:00;2,54;14,88;16,36;0,27;;;
18/09/2020 18:00;2,69;12,49;13,37;0,28;22,95;;
18/09/2020 19:00;2,66;10,12;10,86;0,29;;;
18/09/2020 20:00;2,62;7,76;8,47;0,27;24,91;;
18/09/2020 21:00;2,45;8,88;9,60;0,27;;;
18/09/2020 22:00;2,51;7,77;8,54;0,26;35,41;;
18/09/2020 23:00;2,63;6,76;7,46;0,26;;;
19/09/2020 00:00;3,27;5,74;6,42;0,26;50,31;;
19/09/2020 01:00;2,85;8,37;9,14;0,26;;;
19/09/2020 02:00;3,14;5,95;6,66;0,25;43,96;;
19/09/2020 03:00;3,24;6,45;7,18;0,26;;;
19/09/2020 04:00;2,92;11,92;12,78;0,26;23,20;;
19/09/2020 05:00;3,00;21,72;23,17;0,23;;;
19/09/2020 06:00;2,91;29,62;32,09;0,23;12,94;;
19/09/2020 07:00;2,96;22,09;24,52;0,24;;;
19/09/2020 08:00;3,15;19,17;22,56;0,25;17,34;;
19/09/2020 09:00;2,92;15,82;18,75;0,24;;;
19/09/2020 10:00;3,11;11,32;13,25;0,24;24,91;;
19/09/2020 11:00;2,97;12,81;15,53;0,24;;;
19/09/2020 12:00;3,00;12,33;15,09;0,24;39,56;;
19/09/2020 13:00;2,96;9,78;11,77;0,23;;;
19/09/2020 14:00;2,99;8,90;10,57;0,22;41,76;;
19/09/2020 15:00;3,18;8,33;9,69;0,21;;;
19/09/2020 16:00;3,21;8,98;10,31;0,25;39,56;;
19/09/2020 17:00;3,12;10,53;11,67;0,27;;;
19/09/2020 18:00;2,94;13,75;14,92;0,26;21,25;;
19/09/2020 19:00;2,91;17,34;18,27;0,28;;;
19/09/2020 20:00;2,99;18,16;20,55;0,28;28,82;;
19/09/2020 21:00;2,88;14,32;14,97;0,28;;;
19/09/2020 22:00;2,69;11,19;11,80;0,27;33,21;;
19/09/2020 23:00;2,90;10,90;11,48;0,29;;;
20/09/2020 00:00;2,90;10,10;10,66;0,29;28,57;;
20/09/2020 01:00;;9,20;9,78;0,28;;;
20/09/2020 02:00;2,87;;;0,28;34,43;;
20/09/2020 03:00;2,77;11,10;11,65;;;;
20/09/2020 04:00;2,82;10,90;11,46;0,30;24,18;;
20/09/2020 05:00;2,40;10,18;10,73;0,29;;;
20/09/2020 06:00;2,07;14,01;14,62;0,29;26,37;;
20/09/2020 07:00;1,95;18,63;20,21;0,30;;;
20/09/2020 08:00;2,00;20,12;23,71;0,27;25,89;;
20/09/2020 09:00;2,36;13,36;16,17;0,28;;;
20/09/2020 10:00;2,06;12,73;15,62;0,27;20,51;;
20/09/2020 11:00;2,14;12,23;15,03;0,26;;;
20/09/2020 12:00;2,13;10,42;12,53;0,26;10,74;;
20/09/2020 13:00;1,98;8,51;10,20;0,24;;;
20/09/2020 14:00;1,94;7,72;9,11;0,23;11,23;;
20/09/2020 15:00;2,03;6,91;8,09;0,23;;;
20/09/2020 16:00;1,99;9,20;10,46;0,23;15,14;;
20/09/2020 17:00;2,04;8,95;9,95;0,23;;;
20/09/2020 18:00;1,98;13,57;15,10;0,25;9,04;;
20/09/2020 19:00;2,20;13,42;14,07;0,28;;;
20/09/2020 20:00;2,05;18,90;19,49;0,31;7,57;;
20/09/2020 21:00;2,23;19,79;20,51;0,32;;;
20/09/2020 22:00;2,11;37,59;38,46;0,36;13,19;;
20/09/2020 23:00;2,27;42,52;43,32;0,36;;;
21/09/2020 00:00;1,82;14,69;15,31;0,33;21,00;;
21/09/2020 01:00;2,22;13,71;14,31;0,33;;;
21/09/2020 02:00;2,28;12,41;13,00;0,29;26,62;;
21/09/2020 03:00;2,15;9,83;10,41;0,28;;;
21/09/2020 04:00;1,92;11,06;11,65;0,28;22,47;;
21/09/2020 05:00;2,37;11,75;12,31;0,29;;;
21/09/2020 06:00;2,44;18,17;18,92;0,31;21,98;;
21/09/2020 07:00;2,29;23,87;26,34;0,33;;;
21/09/2020 08:00;2,43;23,65;27,91;0,32;23,93;;
21/09/2020 09:00;2,25;9,02;10,29;0,28;;;
21/09/2020 10:00;2,22;7,39;8,54;0,28;25,15;;
21/09/2020 11:00;2,58;8,27;9,67;0,28;;;
21/09/2020 12:00;2,38;13,39;15,81;0,27;12,94;;
21/09/2020 13:00;2,53;13,31;15,73;0,26;;;
21/09/2020 14:00;2,21;7,45;8,77;0,24;20,02;;
21/09/2020 15:00;2,33;4,90;5,72;0,25;;;
21/09/2020 16:00;2,22;7,33;9,54;0,25;12,70;;
21/09/2020 17:00;2,32;6,70;7,49;0,29;;;
21/09/2020 18:00;2,14;6,31;6,94;0,31;8,30;;
21/09/2020 19:00;1,99;6,87;7,46;0,31;;;
21/09/2020 20:00;2,17;6,34;6,90;0,31;31,26;;
21/09/2020 21:00;2,05;6,85;7,41;0,31;;;
21/09/2020 22:00;2,03;6,91;7,46;0,33;33,70;;
21/09/2020 23:00;2,13;6,42;7,01;0,34;;;
22/09/2020 00:00;2,09;6,61;7,20;0,33;31,75;;
22/09/2020 01:00;;6,19;6,80;0,32;;;
22/09/2020 02:00;2,40;;;0,31;31,26;;
22/09/2020 03:00;2,48;7,36;7,92;;;;
22/09/2020 04:00;2,23;5,40;5,96;0,30;31,75;;
22/09/2020 05:00;2,29;5,07;5,64;0,30;;;
22/09/2020 06:00;2,25;17,07;18,50;0,28;28,33;;
22/09/2020 07:00;2,29;13,32;14,31;0,27;;;
22/09/2020 08:00;2,35;12,03;13,48;0,28;14,65;;
22/09/2020 09:00;2,04;9,97;11,55;0,28;;;
22/09/2020 10:00;2,13;7,31;8,62;0,30;20,76;;
22/09/2020 11:00;1,94;6,80;7,92;0,26;;;
22/09/2020 12:00;1,98;5,06;6,08;0,22;22,47;;
22/09/2020 13:00;2,03;4,34;5,19;0,22;;;
22/09/2020 14:00;2,41;3,82;4,59;0,21;12,21;;
22/09/2020 15:00;2,40;4,02;4,76;0,23;;;
22/09/2020 16:00;2,30;5,25;6,12;0,25;17,09;;
22/09/2020 17:00;2,19;5,51;6,26;0,25;;;
22/09/2020 18:00;2,21;5,76;6,37;0,27;9,28;;
22/09/2020 19:00;2,28;5,72;6,29;0,30;;;
22/09/2020 20:00;2,06;6,97;7,56;0,31;6,35;;
22/09/2020 21:00;2,21;6,45;7,02;0,32;;;
22/09/2020 22:00;2,30;6,71;7,26;0,33;24,42;;
22/09/2020 23:00;2,30;4,76;5,31;0,31;;;
23/09/2020 00:00;2,34;4,55;5,12;0,32;29,06;;
23/09/2020 01:00;2,16;4,94;5,50;0,31;;;
23/09/2020 02:00;1,87;5,30;5,89;0,32;28,82;;
23/09/2020 03:00;2,37;5,02;5,58;0,31;;;
23/09/2020 04:00;2,26;8,02;8,61;0,30;36,39;;
23/09/2020 05:00;1,99;15,86;16,84;0,31;;;
23/09/2020 06:00;1,94;18,07;18,98;0,30;20,51;;
23/09/2020 07:00;2,30;24,04;28,15;0,34;;;
23/09/2020 08:00;2,40;40,60;63,48;0,39;17,09;;
23/09/2020 09:00;1,84;23,24;29,57;0,34;;;
23/09/2020 10:00;1,83;11,14;12,93;0,31;23,93;;
23/09/2020 11:00;1,63;8,46;9,75;0,34;;;
23/09/2020 12:00;1,52;8,31;9,54;0,30;31,26;;
23/09/2020 13:00;1,54;6,57;7,97;0,27;;;
23/09/2020 14:00;1,77;7,23;8,60;0,26;33,70;;
23/09/2020 15:00;1,72;7,03;8,27;0,26;;;
23/09/2020 16:00;1,57;6,17;7,14;0,25;27,84;;
23/09/2020 17:00;1,71;7,22;8,15;0,26;;;
23/09/2020 18:00;1,71;7,63;8,37;0,28;20,27;;
23/09/2020 19:00;1,59;6,28;6,87;0,26;;;
23/09/2020 20:00;1,63;6,19;6,77;0,25;10,01;;
23/09/2020 21:00;1,52;7,63;8,23;0,26;;;
23/09/2020 22:00;1,66;6,13;6,75;0,27;18,56;;
23/09/2020 23:00;1,88;15,09;15,90;0,28;;;
24/09/2020 00:00;1,93;28,83;32,07;0,29;31,50;;
24/09/2020 01:00;;12,22;12,93;0,30;;;
24/09/2020 02:00;1,86;;;0,30;33,46;;
24/09/2020 03:00;1,87;15,70;16,42;;;;
24/09/2020 04:00;1,87;12,91;13,63;0,30;23,20;;
24/09/2020 05:00;1,69;13,76;14,51;0,30;;;
24/09/2020 06:00;1,75;21,95;23,02;0,32;16,61;;
24/09/2020 07:00;1,80;25,67;30,77;0,32;;;
24/09/2020 08:00;1,78;22,11;28,00;0,33;19,05;;
24/09/2020 09:00;1,75;16,12;21,23;0,30;;;
24/09/2020 10:00;1,83;10,49;12,94;0,26;15,63;;
24/09/2020 11:00;1,79;17,09;22,55;0,24;;;
24/09/2020 12:00;1,72;14,92;19,11;0,25;7,57;;
24/09/2020 13:00;1,74;16,16;20,75;0,25;;;
24/09/2020 14:00;2,00;11,71;15,09;0,25;3,42;;
24/09/2020 15:00;1,84;10,45;12,51;0,25;;;
24/09/2020 16:00;1,79;17,78;20,42;0,24;2,93;;
24/09/2020 17:00;1,89;9,81;10,78;0,25;;;
24/09/2020 18:00;1,89;13,82;14,60;0,26;2,93;;
24/09/2020 19:00;1,83;16,12;16,86;0,27;;;
24/09/2020 20:00;1,86;14,05;14,79;0,28;2,20;;
24/09/2020 21:00;1,92;11,16;11,87;0,29;;;
24/09/2020 22:00;1,63;13,65;14,39;0,30;13,19;;
24/09/2020 23:00;1,83;16,16;16,95;0,31;;;
25/09/2020 00:00;1,90;22,98;23,83;0,32;10,01;;
25/09/2020 01:00;1,88;16,00;16,80;0,31;;;
25/09/2020 02:00;1,82;15,09;15,83;0,30;13,19;;
25/09/2020 03:00;1,74;13,08;13,86;0,32;;;
25/09/2020 04:00;1,84;14,30;15,27;0,33;17,58;;
25/09/2020 05:00;1,72;19,77;21,27;0,34;;;
25/09/2020 06:00;1,92;18,01;19,61;0,32;11,23;;
25/09/2020 07:00;2,33;30,11;36,70;0,35;;;
25/09/2020 08:00;2,15;20,26;24,44;0,37;18,07;;
25/09/2020 09:00;2,22;13,15;14,66;0,32;;;
25/09/2020 10:00;2,15;9,26;10,56;0,27;17,34;;
25/09/2020 11:00;2,22;7,13;8,28;0,24;;;
25/09/2020 12:00;2,11;8,28;9,55;0,25;8,79;;
25/09/2020 13:00;2,19;6,90;7,78;0,24;;;
25/09/2020 14:00;1,89;6,33;7,15;0,23;4,88;;
25/09/2020 15:00;3,15;5,79;6,59;0,26;;;
25/09/2020 16:00;2,03;6,38;7,19;0,30;3,66;;
25/09/2020 17:00;2,16;7,46;8,20;0,31;;;
25/09/2020 18:00;2,17;9,23;9,84;0,30;9,28;;
25/09/2020 19:00;1,91;9,09;9,67;0,28;;;
25/09/2020 20:00;1,84;6,57;7,17;0,31;15,38;;
25/09/2020 21:00;1,97;5,04;5,59;0,29;;;
25/09/2020 22:00;1,91;4,58;5,10;0,24;31,26;;
25/09/2020 23:00;1,75;4,53;5,06;0,31;;;
26/09/2020 00:00;1,74;4,80;5,32;0,31;19,29;;
26/09/2020 01:00;;3,69;4,19;0,31;;;
26/09/2020 02:00;1,63;;;0,32;30,77;;
26/09/2020 03:00;1,67;6,46;7,01;;;;
26/09/2020 04:00;1,67;6,30;6,83;0,29;15,87;;
26/09/2020 05:00;1,74;7,59;8,20;0,23;;;
26/09/2020 06:00;1,96;9,49;10,25;0,21;8,55;;
26/09/2020 07:00;1,87;14,00;16,66;0,22;;;
26/09/2020 08:00;1,78;12,33;14,13;0,22;4,64;;
26/09/2020 09:00;1,87;13,13;14,86;0,22;;;
26/09/2020 10:00;1,77;12,22;13,43;0,21;5,86;;
26/09/2020 11:00;1,76;8,90;10,22;0,23;;;
26/09/2020 12:00;1,64;10,32;12,02;0,24;12,70;;
26/09/2020 13:00;1,50;9,52;10,97;0,24;;;
26/09/2020 14:00;1,65;5,03;6,22;0,22;7,81;;
26/09/2020 15:00;1,54;4,37;5,25;0,20;;;
26/09/2020 16:00;1,58;5,32;6,30;0,19;9,52;;
26/09/2020 17:00;1,69;9,28;10,33;0,20;;;
26/09/2020 18:00;1,52;14,98;15,83;0,21;5,37;;
26/09/2020 19:00;1,59;15,67;17,20;0,22;;;
26/09/2020 20:00;1,77;15,71;16,48;0,23;3,42;;
26/09/2020 21:00;1,85;34,27;35,16;0,30;;;
26/09/2020 22:00;1,71;20,51;21,26;0,24;2,69;;
26/09/2020 23:00;1,77;13,80;14,36;0,22;;;
27/09/2020 00:00;1,73;9,90;10,45;0,21;10,74;;
27/09/2020 01:00;1,59;10,52;11,07;0,21;;;
27/09/2020 02:00;1,59;11,30;11,80;0,21;5,86;;
27/09/2020 03:00;1,78;11,35;11,93;0,22;;;
27/09/2020 04:00;1,57;11,48;12,09;0,23;9,77;;
27/09/2020 05:00;1,62;18,54;19,41;0,28;;;
27/09/2020 06:00;1,57;32,22;36,56;0,33;5,37;;
27/09/2020 07:00;1,59;24,37;27,80;0,27;;;
27/09/2020 08:00;1,72;17,58;20,26;0,25;9,77;;
27/09/2020 09:00;1,76;10,57;12,83;0,25;;;
27/09/2020 10:00;1,48;5,00;5,91;0,22;11,23;;
27/09/2020 11:00;1,63;4,61;5,53;0,22;;;
27/09/2020 12:00;1,74;4,11;5,01;0,22;18,07;;
27/09/2020 13:00;1,69;3,76;4,53;0,23;;;
27/09/2020 14:00;1,50;3,34;3,99;0,23;9,28;;
27/09/2020 15:00;2,06;3,31;3,97;0,21;;;
27/09/2020 16:00;1,78;3,51;4,13;0,23;5,62;;
27/09/2020 17:00;1,79;3,86;4,50;0,22;;;
27/09/2020 18:00;2,06;5,48;6,15;0,25;3,66;;
27/09/2020 19:00;1,74;5,20;5,79;0,25;;;
27/09/2020 20:00;1,80;4,69;5,26;0,25;3,42;;
27/09/2020 21:00;1,71;4,18;4,74;0,27;;;
27/09/2020 22:00;1,70;4,15;4,77;0,30;5,86;;
27/09/2020 23:00;1,59;3,11;3,66;0,30;;;
28/09/2020 00:00;1,77;2,92;3,47;0,31;37,61;;
28/09/2020 01:00;;2,82;3,36;0,32;;;
28/09/2020 02:00;1,80;;;0,33;20,02;;
28/09/2020 03:00;1,85;4,60;5,17;;;;
28/09/2020 04:00;1,77;6,89;7,45;0,30;24,42;;
28/09/2020 05:00;1,76;11,63;12,31;0,31;;;
28/09/2020 06:00;1,92;12,35;13,03;0,30;12,94;;
28/09/2020 07:00;2,10;18,15;20,08;0,30;;;
28/09/2020 08:00;2,04;19,45;23,78;0,33;5,86;;
28/09/2020 09:00;1,84;10,36;12,61;0,29;;;
28/09/2020 10:00;1,85;5,83;7,07;0,25;2,69;;
28/09/2020 11:00;1,90;6,04;7,34;0,25;;;
28/09/2020 12:00;1,81;6,30;7,66;0,25;0,98;;
28/09/2020 13:00;1,91;5,02;6,07;0,26;;;
28/09/2020 14:00;1,77;5,21;6,23;0,25;0,24;;
28/09/2020 15:00;1,84;5,90;6,77;0,26;;;
28/09/2020 16:00;2,05;5,95;6,95;0,27;1,47;;
28/09/2020 17:00;1,92;6,61;7,44;0,27;;;
28/09/2020 18:00;1,98;15,74;16,60;0,30;5,37;;
28/09/2020 19:00;1,75;14,47;15,43;0,31;;;
28/09/2020 20:00;2,06;14,63;15,39;0,31;3,66;;
28/09/2020 21:00;2,37;10,89;11,47;0,30;;;
28/09/2020 22:00;2,07;7,39;7,94;0,29;7,81;;
28/09/2020 23:00;2,08;6,65;7,19;0,28;;;
29/09/2020 00:00;1,77;5,85;6,40;0,28;4,88;;
29/09/2020 01:00;2,09;5,74;6,27;0,28;;;
29/09/2020 02:00;2,05;8,99;9,52;0,32;3,17;;
29/09/2020 03:00;2,07;8,68;9,22;0,32;;;
29/09/2020 04:00;2,10;8,27;8,78;0,31;5,86;;
29/09/2020 05:00;1,97;11,96;12,52;0,32;;;
29/09/2020 06:00;2,16;20,12;21,07;0,34;3,17;;
29/09/2020 07:00;2,05;27,49;30,99;0,37;;;
29/09/2020 08:00;2,02;23,92;34,00;0,38;2,44;;
29/09/2020 09:00;1,93;11,57;14,52;0,31;;;
29/09/2020 10:00;1,85;10,24;13,28;0,28;6,35;;
29/09/2020 11:00;2,03;15,12;22,87;0,29;;;
29/09/2020 12:00;2,23;13,90;19,09;0,30;9,52;;
29/09/2020 13:00;2,25;11,95;15,50;0,28;;;
29/09/2020 14:00;2,14;10,02;12,68;0,28;16,36;;
29/09/2020 15:00;1,98;9,57;12,22;0,28;;;
29/09/2020 16:00;1,84;9,56;11,68;0,28;10,01;;
29/09/2020 17:00;2,26;11,05;12,93;0,28;;;
29/09/2020 18:00;1,97;10,47;11,66;0,29;6,84;;
29/09/2020 19:00;2,05;7,47;8,53;0,28;;;
29/09/2020 20:00;1,74;8,41;9,42;0,29;7,57;;
29/09/2020 21:00;2,12;12,85;13,55;0,30;;;
29/09/2020 22:00;1,77;16,28;16,92;0,33;3,91;;
29/09/2020 23:00;1,86;18,63;19,27;0,36;;;
30/09/2020 00:00;2,02;14,85;15,47;0,34;5,62;;
30/09/2020 01:00;;8,95;9,52;0,32;;;
30/09/2020 02:00;2,17;;;0,31;13,92;;
30/09/2020 03:00;2,10;8,42;8,99;;;;
30/09/2020 04:00;2,34;8,57;9,09;0,30;13,68;;
30/09/2020 05:00;2,18;10,74;11,42;0,31;;;
30/09/2020 06:00;2,11;19,06;20,12;0,33;7,81;;
30/09/2020 07:00;2,25;29,97;37,49;0,38;;;
30/09/2020 08:00;2,69;36,59;53,63;0,43;9,77;;
30/09/2020 09:00;2,38;18,04;22,70;0,35;;;
30/09/2020 10:00;2,34;14,46;18,68;0,33;11,48;;
30/09/2020 11:00;2,31;13,63;17,25;0,32;;;
30/09/2020 12:00;2,35;12,10;15,68;0,31;5,86;;
30/09/2020 13:00;2,55;19,33;27,24;0,30;;;
30/09/2020 14:00;2,45;13,27;16,76;0,28;14,90;;
30/09/2020 15:00;2,32;16,39;21,27;0,29;;;
30/09/2020 16:00;2,06;20,22;26,50;0,30;10,26;;
30/09/2020 17:00;2,31;17,79;21,64;0,30;;;
30/09/2020 18:00;2,32;27,41;29,69;0,32;5,62;;
30/09/2020 19:00;1,99;32,10;34,70;0,33;;;
30/09/2020 20:00;2,13;33,08;34,25;0,34;3,91;;
30/09/2020 21:00;2,57;54,15;67,06;0,47;;;
30/09/2020 22:00;2,40;34,44;35,76;0,44;5,37;;
30/09/2020 23:00;2,20;32,90;33,72;0,43;;;
10/01/20 00:00;2,27;23,26;24,28;0,40;10,50;;
10/01/20 01:00;2,22;17,37;18,04;0,39;;;
10/01/20 02:00;2,19;16,33;16,95;0,38;12,70;;
10/01/20 03:00;2,28;13,40;13,99;0,36;;;
10/01/20 04:00;2,17;15,22;15,82;0,36;19,78;;
10/01/20 05:00;2,12;22,66;23,40;0,39;;;
10/01/20 06:00;2,08;38,57;41,56;0,42;16,85;;
10/01/20 07:00;2,39;55,00;85,71;0,50;;;
10/01/20 08:00;2,21;44,05;66,46;0,46;19,05;;
10/01/20 09:00;2,23;22,05;28,65;0,36;;;
10/01/20 10:00;2,41;13,02;15,61;0,33;21,98;;
10/01/20 11:00;2,30;13,69;15,36;0,36;;;
10/01/20 12:00;2,28;12,41;13,82;0,42;17,09;;
10/01/20 13:00;2,22;11,16;12,66;0,39;;;
10/01/20 14:00;1,74;7,06;8,15;0,36;18,07;;
10/01/20 15:00;1,68;7,43;8,77;0,36;;;
10/01/20 16:00;1,65;6,14;6,96;0,33;10,26;;
10/01/20 17:00;1,69;5,73;6,37;0,33;;;
10/01/20 18:00;1,55;6,37;7,00;0,34;4,64;;
10/01/20 19:00;1,51;8,50;9,10;0,35;;;
10/01/20 20:00;1,50;22,47;23,22;0,37;6,84;;
10/01/20 21:00;1,52;26,05;26,77;0,39;;;
10/01/20 22:00;1,73;22,41;23,11;0,44;17,83;;
10/01/20 23:00;1,72;21,06;21,83;0,49;;;
10/02/20 00:00;1,66;15,50;16,21;0,44;11,72;;
10/02/20 01:00;;11,98;12,67;0,46;;;
10/02/20 02:00;1,81;;;0,40;15,87;;
10/02/20 03:00;1,72;10,88;11,56;;;;
10/02/20 04:00;1,94;19,06;20,61;0,40;13,19;;
10/02/20 05:00;2,00;44,37;53,45;0,42;;;
10/02/20 06:00;1,77;48,72;54,39;0,42;7,81;;
10/02/20 07:00;2,00;41,29;49,09;0,44;;;
10/02/20 08:00;1,90;25,37;31,11;0,43;14,16;;
10/02/20 09:00;1,91;15,75;18,93;0,42;;;
10/02/20 10:00;1,85;8,83;10,47;0,41;25,15;;
10/02/20 11:00;1,87;6,81;8,16;0,34;;;
10/02/20 12:00;1,69;6,65;7,95;0,23;15,63;;
10/02/20 13:00;1,89;5,07;6,11;0,22;;;
10/02/20 14:00;1,65;4,61;5,57;0,21;9,04;;
10/02/20 15:00;1,96;5,07;6,06;0,21;;;
10/02/20 16:00;1,95;6,30;7,28;0,21;5,86;;
10/02/20 17:00;2,02;8,01;9,10;0,23;;;
10/02/20 18:00;1,90;8,84;10,01;0,23;3,91;;
10/02/20 19:00;1,76;7,77;8,69;0,23;;;
10/02/20 20:00;2,12;6,93;7,61;0,24;15,87;;
10/02/20 21:00;2,10;7,26;7,91;0,24;;;
10/02/20 22:00;2,01;4,63;5,25;0,23;18,32;;
10/02/20 23:00;1,85;3,50;4,11;0,23;;;
10/03/20 00:00;1,89;3,47;4,10;0,23;29,55;;
10/03/20 01:00;1,99;3,21;3,82;0,23;;;
10/03/20 02:00;1,98;2,78;3,41;0,23;29,30;;
10/03/20 03:00;2,02;2,80;3,41;0,24;;;
10/03/20 04:00;1,86;7,23;7,93;0,24;28,33;;
10/03/20 05:00;2,04;7,08;7,78;0,25;;;
10/03/20 06:00;2,06;7,15;8,16;0,25;30,28;;
10/03/20 07:00;2,07;7,29;8,19;0,25;;;
10/03/20 08:00;2,00;8,42;9,73;0,26;32,23;;
10/03/20 09:00;2,23;6,84;8,28;0,26;;;
10/03/20 10:00;2,05;5,53;6,91;0,25;35,16;;
10/03/20 11:00;2,06;4,78;6,01;0,24;;;
10/03/20 12:00;2,00;4,17;5,24;0,24;17,83;;
10/03/20 13:00;1,93;4,17;5,14;0,23;;;
10/03/20 14:00;1,95;3,38;4,18;0,23;9,77;;
10/03/20 15:00;2,07;3,40;4,24;0,23;;;
10/03/20 16:00;1,91;3,82;4,63;0,23;19,29;;
10/03/20 17:00;1,78;4,43;5,18;0,24;;;
10/03/20 18:00;2,07;4,35;5,00;0,24;24,42;;
10/03/20 19:00;2,13;3,96;4,63;0,24;;;
10/03/20 20:00;2,12;5,46;6,13;0,25;43,47;;
10/03/20 21:00;2,10;3,83;4,45;0,24;;;
10/03/20 22:00;2,00;3,16;3,77;0,23;61,54;;
10/03/20 23:00;2,08;2,51;3,12;0,23;;;
10/04/20 00:00;2,06;2,46;3,05;0,23;53,72;;
10/04/20 01:00;;2,66;3,28;0,23;;;
10/04/20 02:00;2,03;;;0,21;48,60;;
10/04/20 03:00;2,04;3,86;4,45;;;;
10/04/20 04:00;1,92;3,19;3,82;0,23;34,68;;
10/04/20 05:00;2,10;3,72;4,35;0,24;;;
10/04/20 06:00;1,81;7,89;8,58;0,23;101,59;;
10/04/20 07:00;1,89;6,73;7,43;0,23;;;
10/04/20 08:00;2,06;8,53;9,55;0,22;74,97;;
10/04/20 09:00;2,24;13,31;15,58;0,26;;;
10/04/20 10:00;2,46;13,31;16,74;0,24;36,87;;
10/04/20 11:00;2,24;11,01;14,08;0,20;;;
10/04/20 12:00;2,26;8,28;10,43;0,18;18,07;;
10/04/20 13:00;1,90;6,98;9,33;0,18;;;
10/04/20 14:00;2,21;13,15;16,50;0,19;8,55;;
10/04/20 15:00;2,01;5,61;6,65;0,18;;;
10/04/20 16:00;2,11;5,51;6,40;0,18;15,14;;
10/04/20 17:00;2,19;7,92;8,76;0,20;;;
10/04/20 18:00;2,20;9,23;9,93;0,21;8,55;;
10/04/20 19:00;2,17;9,87;10,54;0,23;;;
10/04/20 20:00;2,26;19,77;20,50;0,27;15,38;;
10/04/20 21:00;2,13;8,67;9,32;0,25;;;
10/04/20 22:00;2,19;6,42;7,05;0,23;33,70;;
10/04/20 23:00;2,17;4,44;5,04;0,22;;;
10/05/20 00:00;2,19;3,28;3,87;0,21;48,84;;
10/05/20 01:00;2,06;4,33;4,93;0,21;;;
10/05/20 02:00;2,16;5,74;6,42;0,23;45,18;;
10/05/20 03:00;2,05;7,98;8,73;0,23;;;
10/05/20 04:00;2,08;10,25;11,40;0,24;81,32;;
10/05/20 05:00;1,96;8,32;9,15;0,27;;;
10/05/20 06:00;2,21;9,35;10,23;0,26;100,37;;
10/05/20 07:00;2,13;12,86;14,39;0,31;;;
10/05/20 08:00;2,23;12,96;15,98;0,29;129,91;;
10/05/20 09:00;1,87;8,59;10,08;0,27;;;
10/05/20 10:00;1,93;9,22;10,82;0,27;100,37;;
10/05/20 11:00;1,88;7,45;8,75;0,25;;;
10/05/20 12:00;1,82;6,91;8,37;0,25;63,49;;
10/05/20 13:00;1,93;5,83;6,94;0,25;;;
10/05/20 14:00;2,05;6,05;7,14;0,25;46,40;;
10/05/20 15:00;1,99;4,82;5,79;0,25;;;
10/05/20 16:00;1,73;7,84;9,01;0,25;55,43;;
10/05/20 17:00;1,85;15,31;16,60;0,29;;;
10/05/20 18:00;1,98;34,40;36,20;0,34;50,79;;
10/05/20 19:00;2,10;24,14;25,70;0,30;;;
10/05/20 20:00;1,96;16,82;17,71;0,31;72,77;;
10/05/20 21:00;1,90;13,63;14,41;0,30;;;
10/05/20 22:00;1,96;5,95;6,61;0,27;75,46;;
10/05/20 23:00;2,07;5,44;6,10;0,27;;;
10/06/20 00:00;1,90;4,79;5,45;0,26;64,47;;
10/06/20 01:00;;4,45;5,05;0,23;;;
10/06/20 02:00;1,79;;;0,26;48,60;;
10/06/20 03:00;2,24;19,18;20,09;;;;
10/06/20 04:00;2,07;11,76;12,58;0,21;46,89;;
10/06/20 05:00;1,99;12,36;13,41;0,21;;;
10/06/20 06:00;1,99;17,89;19,46;0,22;24,66;;
10/06/20 07:00;2,22;27,50;37,62;0,23;;;
10/06/20 08:00;2,41;31,57;39,85;0,22;11,72;;
10/06/20 09:00;2,01;26,94;31,74;0,21;;;
10/06/20 10:00;1,98;24,84;30,64;0,24;5,37;;
10/06/20 11:00;2,17;19,63;25,39;0,24;;;
10/06/20 12:00;2,16;13,11;19,32;0,20;5,86;;
10/06/20 13:00;2,11;8,37;10,52;0,19;;;
10/06/20 14:00;2,10;8,34;10,53;0,19;6,84;;
