Data;Station;CO;PM10;PM2_5;NO;NOX;NO2;NO3;O3;Benzene;SO2
04/10/20 00:00;Bari - Kennedy;;34;;0.65;3.59;2.59;;60.76;;
04/10/20 01:00;Bari - Kennedy;;20;;0.71;5.40;4.31;;;;
04/10/20 02:00;Bari - Kennedy;;20;;;;;;44.49;;
04/10/20 03:00;Bari - Kennedy;;20;;1.09;7.21;5.53;;60.05;;
04/10/20 04:00;Bari - Kennedy;;20;;0.60;5.38;4.46;;57.53;;
04/10/20 05:00;Bari - Kennedy;;20;;0.75;7.68;6.55;;63.95;;
04/10/20 06:00;Bari - Kennedy;;20;;0.79;10.58;9.37;;54.82;;
04/10/20 07:00;Bari - Kennedy;;20;;1.43;18.21;16.02;;42.83;;
04/10/20 08:00;Bari - Kennedy;;20;;4.78;38.30;30.97;;35.27;;
04/10/20 09:00;Bari - Kennedy;;20;;1.71;13.72;11.10;;63.69;;
04/10/20 10:00;Bari - Kennedy;;20;;1.88;13.76;10.87;;69.03;;
04/10/20 11:00;Bari - Kennedy;;20;;2.36;16.05;12.43;;76.44;;
04/10/20 12:00;Bari - Kennedy;;20;;2.47;19.02;15.23;;82.29;;
04/10/20 13:00;Bari - Kennedy;;20;;1.96;14.59;11.58;;85.79;;
04/10/20 14:00;Bari - Kennedy;;20;;1.14;8.61;6.86;;91.56;;
04/10/20 15:00;Bari - Kennedy;;20;;0.71;5.52;4.43;;88.93;;
04/10/20 16:00;Bari - Kennedy;;20;;0.77;6.60;5.43;;91.77;;
04/10/20 17:00;Bari - Kennedy;;20;;0.80;8.08;6.87;;84.77;;
04/10/20 18:00;Bari - Kennedy;;20;;1.15;13.63;11.87;;73.40;;
04/10/20 19:00;Bari - Kennedy;;20;;1.05;18.66;17.06;;65.53;;
04/10/20 20:00;Bari - Kennedy;;20;;1.27;24.31;22.36;;53.63;;
04/10/20 21:00;Bari - Kennedy;;20;;2.41;42.94;39.25;;31.05;;
04/10/20 22:00;Bari - Kennedy;;20;;1.22;33.49;31.62;;25.75;;
04/10/20 23:00;Bari - Kennedy;;20;;2.61;42.54;38.52;;16.79;;
05/10/20 00:00;Bari - Kennedy;;20;;3.74;49.27;43.53;;12.28;;
05/10/20 01:00;Bari - Kennedy;;34;;1.44;32.31;30.10;;23.84;;
05/10/20 02:00;Bari - Kennedy;;34;;1.01;20.56;19.00;;32.85;;
05/10/20 03:00;Bari - Kennedy;;34;;1.00;28.58;27.04;;21.31;;
05/10/20 04:00;Bari - Kennedy;;34;;0.91;26.56;25.17;;15.75;;
05/10/20 05:00;Bari - Kennedy;;34;;16.90;63.66;37.76;;3.22;;
05/10/20 06:00;Bari - Kennedy;;34;;26.08;81.91;41.92;;1.58;;
05/10/20 07:00;Bari - Kennedy;;34;;40.43;114.24;52.25;;2.45;;
05/10/20 08:00;Bari - Kennedy;;34;;32.58;97.68;47.72;;6.30;;
05/10/20 09:00;Bari - Kennedy;;34;;13.10;56.55;36.47;;23.45;;
05/10/20 10:00;Bari - Kennedy;;34;;9.44;47.89;33.42;;40.62;;
05/10/20 11:00;Bari - Kennedy;;34;;5.33;31.27;23.10;;48.69;;
05/10/20 12:00;Bari - Kennedy;;34;;5.08;33.18;25.40;;61.14;;
05/10/20 13:00;Bari - Kennedy;;34;;2.25;19.68;16.22;;73.23;;
05/10/20 14:00;Bari - Kennedy;;34;;1.66;17.45;14.91;;79.15;;
05/10/20 15:00;Bari - Kennedy;;34;;1.60;14.30;11.85;;84.60;;
05/10/20 16:00;Bari - Kennedy;;34;;1.22;17.24;15.37;;82.17;;
05/10/20 17:00;Bari - Kennedy;;34;;2.10;36.72;33.50;;60.63;;
05/10/20 18:00;Bari - Kennedy;;34;;14.54;110.37;88.09;;13.86;;
05/10/20 19:00;Bari - Kennedy;;34;;43.28;169.81;103.47;;1.81;;
05/10/20 20:00;Bari - Kennedy;;34;;49.07;172.72;97.48;;1.17;;
05/10/20 21:00;Bari - Kennedy;;34;;18.46;104.75;76.44;;1.74;;
05/10/20 22:00;Bari - Kennedy;;34;;18.85;102.86;73.96;;2.47;;
05/10/20 23:00;Bari - Kennedy;;34;;5.95;68.16;59.03;;7.51;;
06/10/20 00:00;Bari - Kennedy;;34;;1.28;23.54;21.58;;48.52;;
06/10/20 01:00;Bari - Kennedy;;20;;1.12;11.54;9.82;;;;
06/10/20 02:00;Bari - Kennedy;;20;;;;;;54.29;;
06/10/20 03:00;Bari - Kennedy;;20;;0.69;9.98;8.92;;57.59;;
06/10/20 04:00;Bari - Kennedy;;20;;0.40;13.46;12.86;;55.40;;
06/10/20 05:00;Bari - Kennedy;;20;;0.72;18.67;17.57;;55.27;;
06/10/20 06:00;Bari - Kennedy;;20;;1.09;29.52;27.86;;47.80;;
06/10/20 07:00;Bari - Kennedy;;20;;6.00;53.81;44.60;;31.53;;
06/10/20 08:00;Bari - Kennedy;;20;;11.43;72.82;55.30;;23.10;;
06/10/20 09:00;Bari - Kennedy;;20;;5.15;39.04;31.14;;44.33;;
06/10/20 10:00;Bari - Kennedy;;20;;4.13;25.88;19.54;;57.74;;
06/10/20 11:00;Bari - Kennedy;;20;;2.95;18.09;13.57;;67.14;;
06/10/20 12:00;Bari - Kennedy;;20;;3.77;21.70;15.92;;59.01;;
06/10/20 13:00;Bari - Kennedy;;20;;2.27;13.52;10.03;;73.53;;
06/10/20 14:00;Bari - Kennedy;;20;;1.25;8.60;6.68;;76.53;;
06/10/20 15:00;Bari - Kennedy;;20;;1.30;8.26;6.29;;78.27;;
06/10/20 16:00;Bari - Kennedy;;20;;1.32;10.98;8.94;;75.26;;
06/10/20 17:00;Bari - Kennedy;;20;;2.25;14.71;11.25;;72.49;;
06/10/20 18:00;Bari - Kennedy;;20;;1.64;20.76;18.25;;63.13;;
06/10/20 19:00;Bari - Kennedy;;20;;1.72;24.43;21.80;;56.87;;
06/10/20 20:00;Bari - Kennedy;;20;;2.37;32.29;28.64;;46.83;;
06/10/20 21:00;Bari - Kennedy;;20;;1.15;32.85;31.09;;42.78;;
06/10/20 22:00;Bari - Kennedy;;20;;1.28;32.31;30.35;;37.44;;
06/10/20 23:00;Bari - Kennedy;;20;;1.84;37.24;34.41;;29.44;;
07/10/20 00:00;Bari - Kennedy;;20;;1.38;31.65;29.53;;26.85;;
07/10/20 01:00;Bari - Kennedy;;12;;0.75;15.26;14.12;;37.32;;
07/10/20 02:00;Bari - Kennedy;;12;;0.85;12.15;10.85;;33.75;;
07/10/20 03:00;Bari - Kennedy;;12;;0.87;20.00;18.66;;24.03;;
07/10/20 04:00;Bari - Kennedy;;12;;0.59;19.07;18.16;;24.91;;
07/10/20 05:00;Bari - Kennedy;;12;;0.88;20.48;19.13;;29.45;;
07/10/20 06:00;Bari - Kennedy;;12;;0.95;25.99;24.53;;29.36;;
07/10/20 07:00;Bari - Kennedy;;12;;4.12;41.81;35.49;;24.49;;
07/10/20 08:00;Bari - Kennedy;;12;;7.82;49.54;37.56;;25.84;;
07/10/20 09:00;Bari - Kennedy;;12;;2.74;26.77;22.56;;37.05;;
07/10/20 10:00;Bari - Kennedy;;12;;3.05;27.37;22.70;;38.75;;
07/10/20 11:00;Bari - Kennedy;;12;;2.93;25.21;20.73;;38.97;;
07/10/20 12:00;Bari - Kennedy;;12;;3.75;25.19;19.44;;35.76;;
07/10/20 13:00;Bari - Kennedy;;12;;6.78;45.36;34.97;;19.12;;
07/10/20 14:00;Bari - Kennedy;;12;;5.19;43.88;35.93;;20.99;;
07/10/20 15:00;Bari - Kennedy;;12;;2.58;24.73;20.78;;33.27;;
07/10/20 16:00;Bari - Kennedy;;12;;2.98;29.98;25.40;;24.39;;
07/10/20 17:00;Bari - Kennedy;;12;;2.38;37.42;33.78;;35.38;;
07/10/20 18:00;Bari - Kennedy;;12;;2.67;36.81;32.73;;33.87;;
07/10/20 19:00;Bari - Kennedy;;12;;11.46;74.03;56.45;;6.19;;
07/10/20 20:00;Bari - Kennedy;;12;;37.47;122.38;64.91;;0.76;;
07/10/20 21:00;Bari - Kennedy;;12;;12.46;65.99;46.88;;2.53;;
07/10/20 22:00;Bari - Kennedy;;12;;5.41;45.95;37.65;;7.96;;
07/10/20 23:00;Bari - Kennedy;;12;;2.40;29.92;26.24;;13.98;;
08/10/20 00:00;Bari - Kennedy;;12;;2.47;28.34;24.56;;21.42;;
08/10/20 01:00;Bari - Kennedy;;11;;0.57;11.46;10.58;;;;
08/10/20 02:00;Bari - Kennedy;;11;;;;;;45.81;;
08/10/20 03:00;Bari - Kennedy;;11;;0.56;10.36;9.51;;48.38;;
08/10/20 04:00;Bari - Kennedy;;11;;0.67;5.88;4.85;;49.58;;
08/10/20 05:00;Bari - Kennedy;;11;;0.79;7.77;6.56;;49.51;;
08/10/20 06:00;Bari - Kennedy;;11;;0.71;13.04;11.94;;46.79;;
08/10/20 07:00;Bari - Kennedy;;11;;1.56;14.53;12.14;;50.90;;
08/10/20 08:00;Bari - Kennedy;;11;;3.12;21.81;17.01;;45.67;;
08/10/20 09:00;Bari - Kennedy;;11;;4.52;23.01;16.09;;48.17;;
08/10/20 10:00;Bari - Kennedy;;11;;4.30;20.30;13.73;;50.44;;
08/10/20 11:00;Bari - Kennedy;;11;;3.29;15.28;10.23;;54.02;;
08/10/20 12:00;Bari - Kennedy;;11;;3.36;15.79;10.64;;55.23;;
08/10/20 13:00;Bari - Kennedy;;11;;3.15;16.27;11.44;;57.76;;
08/10/20 14:00;Bari - Kennedy;;11;;2.06;10.75;7.60;;62.53;;
08/10/20 15:00;Bari - Kennedy;;11;;1.99;11.44;8.38;;63.48;;
08/10/20 16:00;Bari - Kennedy;;11;;1.62;11.57;9.09;;63.21;;
08/10/20 17:00;Bari - Kennedy;;11;;1.78;15.07;12.35;;62.06;;
08/10/20 18:00;Bari - Kennedy;;11;;2.16;18.20;14.89;;60.41;;
08/10/20 19:00;Bari - Kennedy;;11;;1.37;15.37;13.26;;62.09;;
08/10/20 20:00;Bari - Kennedy;;11;;1.42;14.52;12.33;;62.69;;
08/10/20 21:00;Bari - Kennedy;;11;;1.05;9.78;8.18;;67.64;;
08/10/20 22:00;Bari - Kennedy;;11;;0.66;6.58;5.57;;68.59;;
08/10/20 23:00;Bari - Kennedy;;11;;0.88;13.84;12.48;;51.06;;
09/10/20 00:00;Bari - Kennedy;;11;;0.87;16.18;14.86;;46.78;;
09/10/20 01:00;Bari - Kennedy;;11;;0.51;13.12;12.33;;50.50;;
09/10/20 02:00;Bari - Kennedy;;11;;0.92;11.65;10.24;;49.85;;
09/10/20 03:00;Bari - Kennedy;;11;;0.56;6.52;5.64;;54.21;;
09/10/20 04:00;Bari - Kennedy;;11;;0.58;8.45;7.57;;52.00;;
09/10/20 05:00;Bari - Kennedy;;11;;0.71;9.92;8.84;;48.03;;
09/10/20 06:00;Bari - Kennedy;;11;;0.67;23.06;22.05;;35.98;;
09/10/20 07:00;Bari - Kennedy;;11;;4.57;43.26;36.26;;23.64;;
09/10/20 08:00;Bari - Kennedy;;11;;9.10;48.30;34.35;;28.50;;
09/10/20 09:00;Bari - Kennedy;;11;;3.05;18.58;13.92;;50.45;;
09/10/20 10:00;Bari - Kennedy;;11;;2.97;16.16;11.61;;57.07;;
09/10/20 11:00;Bari - Kennedy;;11;;3.00;15.48;10.88;;60.59;;
09/10/20 12:00;Bari - Kennedy;;11;;2.96;16.45;11.91;;62.40;;
09/10/20 13:00;Bari - Kennedy;;11;;3.29;17.04;12.01;;68.18;;
09/10/20 14:00;Bari - Kennedy;;11;;2.16;12.73;9.42;;71.89;;
09/10/20 15:00;Bari - Kennedy;;11;;2.31;14.68;11.15;;72.93;;
09/10/20 16:00;Bari - Kennedy;;11;;2.19;17.77;14.42;;71.87;;
09/10/20 17:00;Bari - Kennedy;;11;;3.27;23.52;18.52;;68.54;;
09/10/20 18:00;Bari - Kennedy;;11;;2.10;29.86;26.66;;57.16;;
09/10/20 19:00;Bari - Kennedy;;11;;1.63;28.77;26.27;;55.30;;
09/10/20 20:00;Bari - Kennedy;;11;;7.08;74.44;63.59;;21.78;;
09/10/20 21:00;Bari - Kennedy;;11;;13.00;85.17;65.24;;4.19;;
09/10/20 22:00;Bari - Kennedy;;11;;2.19;37.27;33.90;;20.45;;
09/10/20 23:00;Bari - Kennedy;;11;;2.62;33.18;29.16;;20.38;;
10/10/20 00:00;Bari - Kennedy;;11;;1.83;25.46;22.65;;29.72;;
10/10/20 01:00;Bari - Kennedy;;15;;0.86;19.69;18.38;;;;
10/10/20 02:00;Bari - Kennedy;;15;;;;;;39.79;;
10/10/20 03:00;Bari - Kennedy;;15;;0.58;12.59;11.69;;42.25;;
10/10/20 04:00;Bari - Kennedy;;15;;0.47;10.16;9.45;;45.61;;
10/10/20 05:00;Bari - Kennedy;;15;;0.69;16.78;15.72;;38.28;;
10/10/20 06:00;Bari - Kennedy;;15;;1.06;26.59;24.95;;24.93;;
10/10/20 07:00;Bari - Kennedy;;15;;9.13;52.97;38.96;;12.91;;
10/10/20 08:00;Bari - Kennedy;;15;;20.88;76.91;44.89;;12.66;;
10/10/20 09:00;Bari - Kennedy;;15;;13.33;61.80;41.36;;28.97;;
10/10/20 10:00;Bari - Kennedy;;15;;5.91;35.31;26.25;;55.06;;
10/10/20 11:00;Bari - Kennedy;;15;;4.22;27.53;21.06;;63.64;;
10/10/20 12:00;Bari - Kennedy;;15;;4.54;29.10;22.13;;71.97;;
10/10/20 13:00;Bari - Kennedy;;15;;2.77;20.15;15.89;;80.74;;
10/10/20 14:00;Bari - Kennedy;;15;;1.58;12.11;9.69;;89.62;;
10/10/20 15:00;Bari - Kennedy;;15;;1.05;9.20;7.60;;86.78;;
10/10/20 16:00;Bari - Kennedy;;15;;1.08;10.58;8.91;;83.58;;
10/10/20 17:00;Bari - Kennedy;;15;;0.83;11.64;10.37;;78.52;;
10/10/20 18:00;Bari - Kennedy;;15;;1.29;24.64;22.66;;62.79;;
10/10/20 19:00;Bari - Kennedy;;15;;1.61;41.20;38.74;;43.43;;
10/10/20 20:00;Bari - Kennedy;;15;;4.52;64.92;57.99;;20.83;;
10/10/20 21:00;Bari - Kennedy;;15;;12.10;80.72;62.17;;8.35;;
10/10/20 22:00;Bari - Kennedy;;15;;3.60;44.64;39.11;;22.77;;
10/10/20 23:00;Bari - Kennedy;;15;;4.74;50.63;43.36;;14.20;;
11/10/20 00:00;Bari - Kennedy;;15;;3.70;41.06;35.39;;22.56;;
11/10/20 01:00;Bari - Kennedy;;10;;3.82;38.32;32.47;;28.89;;
11/10/20 02:00;Bari - Kennedy;;10;;0.91;10.82;9.42;;49.31;;
11/10/20 03:00;Bari - Kennedy;;10;;0.63;10.03;9.07;;47.36;;
11/10/20 04:00;Bari - Kennedy;;10;;1.06;8.54;6.92;;43.03;;
11/10/20 05:00;Bari - Kennedy;;10;;0.79;12.92;11.71;;32.92;;
11/10/20 06:00;Bari - Kennedy;;10;;1.33;14.22;12.17;;38.10;;
11/10/20 07:00;Bari - Kennedy;;10;;1.22;16.73;14.87;;28.89;;
11/10/20 08:00;Bari - Kennedy;;10;;2.44;21.59;17.83;;30.04;;
11/10/20 09:00;Bari - Kennedy;;10;;5.91;34.66;25.60;;26.46;;
11/10/20 10:00;Bari - Kennedy;;10;;4.05;23.42;17.20;;50.47;;
11/10/20 11:00;Bari - Kennedy;;10;;1.63;9.08;6.59;;75.14;;
11/10/20 12:00;Bari - Kennedy;;10;;1.50;9.34;7.05;;75.89;;
11/10/20 13:00;Bari - Kennedy;;10;;1.29;9.97;8.00;;82.15;;
11/10/20 14:00;Bari - Kennedy;;10;;1.33;8.19;6.17;;85.30;;
11/10/20 15:00;Bari - Kennedy;;10;;0.54;4.80;3.99;;83.31;;
11/10/20 16:00;Bari - Kennedy;;10;;0.85;6.56;5.25;;82.52;;
11/10/20 17:00;Bari - Kennedy;;10;;1.04;9.53;7.93;;80.91;;
11/10/20 18:00;Bari - Kennedy;;10;;1.04;10.97;9.37;;76.12;;
11/10/20 19:00;Bari - Kennedy;;10;;0.35;7.72;7.18;;75.18;;
11/10/20 20:00;Bari - Kennedy;;10;;0.57;9.41;8.55;;71.75;;
11/10/20 21:00;Bari - Kennedy;;10;;0.62;6.72;5.76;;77.46;;
11/10/20 22:00;Bari - Kennedy;;10;;0.44;6.24;5.57;;75.03;;
11/10/20 23:00;Bari - Kennedy;;10;;0.76;7.66;6.51;;72.43;;
12/10/20 00:00;Bari - Kennedy;;10;;0.85;8.25;6.96;;63.40;;
12/10/20 01:00;Bari - Kennedy;;5;;1.18;12.19;10.38;;;;
12/10/20 02:00;Bari - Kennedy;;5;;;;;;61.85;;
12/10/20 03:00;Bari - Kennedy;;5;;0.56;5.55;4.68;;61.75;;
12/10/20 04:00;Bari - Kennedy;;5;;0.30;6.41;5.95;;52.29;;
12/10/20 05:00;Bari - Kennedy;;5;;1.69;30.78;28.19;;25.77;;
12/10/20 06:00;Bari - Kennedy;;5;;0.64;17.22;16.24;;44.49;;
12/10/20 07:00;Bari - Kennedy;;5;;3.31;39.52;34.44;;24.95;;
12/10/20 08:00;Bari - Kennedy;;5;;8.69;62.25;48.92;;19.55;;
12/10/20 09:00;Bari - Kennedy;;5;;13.06;70.05;50.03;;15.29;;
12/10/20 10:00;Bari - Kennedy;;5;;6.50;37.19;27.23;;33.29;;
12/10/20 11:00;Bari - Kennedy;;5;;3.02;20.80;16.16;;45.45;;
12/10/20 12:00;Bari - Kennedy;;5;;4.90;27.97;20.46;;41.14;;
12/10/20 13:00;Bari - Kennedy;;5;;6.24;47.47;37.89;;29.61;;
12/10/20 14:00;Bari - Kennedy;;5;;2.76;34.05;29.82;;41.32;;
12/10/20 15:00;Bari - Kennedy;;5;;2.59;43.15;39.18;;38.08;;
12/10/20 16:00;Bari - Kennedy;;5;;3.50;42.99;37.60;;36.08;;
12/10/20 17:00;Bari - Kennedy;;5;;2.64;38.70;34.66;;34.03;;
12/10/20 18:00;Bari - Kennedy;;5;;1.93;37.91;34.95;;33.54;;
12/10/20 19:00;Bari - Kennedy;;5;;3.20;46.97;42.06;;23.39;;
12/10/20 20:00;Bari - Kennedy;;5;;2.79;40.07;35.79;;24.01;;
12/10/20 21:00;Bari - Kennedy;;5;;1.18;21.20;19.37;;38.96;;
12/10/20 22:00;Bari - Kennedy;;5;;0.61;14.22;13.29;;44.92;;
12/10/20 23:00;Bari - Kennedy;;5;;0.77;12.60;11.41;;44.46;;
13/10/20 00:00;Bari - Kennedy;;5;;0.89;14.48;13.12;;42.81;;
13/10/20 01:00;Bari - Kennedy;;6;;0.57;7.27;6.39;;47.74;;
13/10/20 02:00;Bari - Kennedy;;6;;0.75;10.12;8.98;;44.44;;
13/10/20 03:00;Bari - Kennedy;;6;;0.87;14.92;13.60;;40.73;;
13/10/20 04:00;Bari - Kennedy;;6;;0.79;15.67;14.46;;38.40;;
13/10/20 05:00;Bari - Kennedy;;6;;1.05;18.43;16.81;;36.03;;
13/10/20 06:00;Bari - Kennedy;;6;;0.93;16.64;15.21;;36.76;;
13/10/20 07:00;Bari - Kennedy;;6;;4.16;30.27;23.89;;30.81;;
13/10/20 08:00;Bari - Kennedy;;6;;7.26;36.58;25.45;;33.22;;
13/10/20 09:00;Bari - Kennedy;;6;;3.74;19.62;13.88;;44.65;;
13/10/20 10:00;Bari - Kennedy;;6;;3.67;18.32;12.69;;49.94;;
13/10/20 11:00;Bari - Kennedy;;6;;4.26;18.86;12.33;;55.69;;
13/10/20 12:00;Bari - Kennedy;;6;;3.66;18.75;13.14;;57.83;;
13/10/20 13:00;Bari - Kennedy;;6;;3.56;18.11;12.66;;60.31;;
13/10/20 14:00;Bari - Kennedy;;6;;2.74;18.23;14.03;;61.24;;
13/10/20 15:00;Bari - Kennedy;;6;;2.12;17.19;13.93;;63.16;;
13/10/20 16:00;Bari - Kennedy;;6;;1.87;24.63;21.76;;50.84;;
13/10/20 17:00;Bari - Kennedy;;6;;3.14;43.11;38.30;;33.38;;
13/10/20 18:00;Bari - Kennedy;;6;;2.32;37.87;34.30;;37.72;;
13/10/20 19:00;Bari - Kennedy;;6;;2.36;40.78;37.16;;33.29;;
13/10/20 20:00;Bari - Kennedy;;6;;3.39;51.73;46.53;;21.09;;
13/10/20 21:00;Bari - Kennedy;;6;;0.77;24.67;23.49;;36.42;;
13/10/20 22:00;Bari - Kennedy;;6;;0.89;19.93;18.58;;33.59;;
13/10/20 23:00;Bari - Kennedy;;6;;1.34;19.34;17.29;;28.70;;
14/10/20 00:00;Bari - Kennedy;;6;;1.07;23.17;21.52;;21.98;;
14/10/20 01:00;Bari - Kennedy;;;;0.64;12.09;11.11;;;;
14/10/20 02:00;Bari - Kennedy;;;;;;;;34.60;;
14/10/20 03:00;Bari - Kennedy;;;;0.41;6.81;6.18;;38.93;;
14/10/20 04:00;Bari - Kennedy;;;;0.31;7.73;7.27;;40.48;;
14/10/20 05:00;Bari - Kennedy;;;;0.60;14.88;13.98;;38.89;;
14/10/20 06:00;Bari - Kennedy;;;;0.53;18.63;17.82;;36.63;;
14/10/20 07:00;Bari - Kennedy;;;;4.65;40.07;32.94;;22.70;;
14/10/20 08:00;Bari - Kennedy;;;;8.01;43.24;30.96;;30.88;;
14/10/20 09:00;Bari - Kennedy;;;;3.98;22.32;16.23;;48.95;;
14/10/20 10:00;Bari - Kennedy;;;;2.18;12.87;9.53;;58.45;;
14/10/20 11:00;Bari - Kennedy;;;;2.46;13.49;9.71;;62.28;;
14/10/20 12:00;Bari - Kennedy;;;;2.63;13.58;9.55;;64.38;;
14/10/20 13:00;Bari - Kennedy;;;;2.03;11.33;8.21;;69.14;;
14/10/20 14:00;Bari - Kennedy;;;;1.13;8.60;6.87;;71.66;;
14/10/20 15:00;Bari - Kennedy;;;;1.07;8.37;6.75;;71.05;;
14/10/20 16:00;Bari - Kennedy;;;;0.79;9.92;8.70;;66.49;;
14/10/20 17:00;Bari - Kennedy;;;;0.86;11.57;10.24;;63.93;;
14/10/20 18:00;Bari - Kennedy;;;;1.19;15.67;13.85;;57.80;;
14/10/20 19:00;Bari - Kennedy;;;;1.04;15.69;14.11;;53.30;;
14/10/20 20:00;Bari - Kennedy;;;;1.03;14.00;12.42;;58.87;;
14/10/20 21:00;Bari - Kennedy;;;;0.56;11.03;10.18;;58.43;;
14/10/20 22:00;Bari - Kennedy;;;;0.99;12.43;10.92;;56.51;;
14/10/20 23:00;Bari - Kennedy;;;;0.61;10.89;9.96;;56.48;;
15/10/20 00:00;Bari - Kennedy;;;;0.59;9.83;8.93;;53.41;;
15/10/20 01:00;Bari - Kennedy;;;;0.71;11.12;10.04;;42.58;;
15/10/20 02:00;Bari - Kennedy;;;;0.67;7.04;5.99;;58.22;;
15/10/20 03:00;Bari - Kennedy;;;;0.52;4.37;3.57;;61.47;;
15/10/20 04:00;Bari - Kennedy;;;;0.56;4.51;3.64;;62.71;;
15/10/20 05:00;Bari - Kennedy;;;;0.58;6.05;5.17;;66.93;;
15/10/20 06:00;Bari - Kennedy;;;;0.63;7.52;6.55;;67.57;;
15/10/20 07:00;Bari - Kennedy;;;;0.60;12.53;11.61;;62.21;;
15/10/20 08:00;Bari - Kennedy;;;;1.17;15.13;13.33;;62.60;;
15/10/20 09:00;Bari - Kennedy;;;;1.79;11.69;8.95;;69.22;;
15/10/20 10:00;Bari - Kennedy;;;;1.78;13.25;10.51;;67.40;;
15/10/20 11:00;Bari - Kennedy;;;;1.60;11.26;8.80;;71.31;;
15/10/20 12:00;Bari - Kennedy;;;;1.40;8.87;6.73;;78.43;;
15/10/20 13:00;Bari - Kennedy;;;;1.97;10.85;7.82;;78.23;;
15/10/20 14:00;Bari - Kennedy;;;;1.14;7.67;5.92;;81.26;;
15/10/20 15:00;Bari - Kennedy;;;;1.06;9.41;7.79;;76.03;;
15/10/20 16:00;Bari - Kennedy;;;;1.06;16.11;14.48;;57.92;;
15/10/20 17:00;Bari - Kennedy;;;;1.24;14.63;12.73;;61.24;;
15/10/20 18:00;Bari - Kennedy;;;;1.17;15.88;14.09;;59.75;;
15/10/20 19:00;Bari - Kennedy;;;;1.47;27.74;25.49;;45.75;;
15/10/20 20:00;Bari - Kennedy;;;;1.62;27.33;24.84;;43.60;;
15/10/20 21:00;Bari - Kennedy;;;;1.33;21.96;19.94;;41.20;;
15/10/20 22:00;Bari - Kennedy;;;;1.20;17.47;15.62;;42.91;;
15/10/20 23:00;Bari - Kennedy;;;;1.75;15.02;12.35;;45.68;;
16/10/20 00:00;Bari - Kennedy;;;;1.69;14.06;11.47;;43.32;;
16/10/20 01:00;Bari - Kennedy;;;;0.68;7.75;6.71;;;;
16/10/20 02:00;Bari - Kennedy;;;;;;;;49.07;;
16/10/20 03:00;Bari - Kennedy;;;;0.45;6.12;5.43;;50.07;;
16/10/20 04:00;Bari - Kennedy;;;;0.69;11.84;10.79;;40.70;;
16/10/20 05:00;Bari - Kennedy;;;;0.49;16.28;15.53;;32.94;;
16/10/20 06:00;Bari - Kennedy;;;;0.68;17.77;16.72;;29.36;;
16/10/20 07:00;Bari - Kennedy;;;;12.47;58.17;39.06;;11.77;;
16/10/20 08:00;Bari - Kennedy;;;;25.67;85.07;45.70;;11.23;;
16/10/20 09:00;Bari - Kennedy;;;;12.44;51.43;32.36;;28.70;;
16/10/20 10:00;Bari - Kennedy;;;;3.96;20.29;14.21;;54.96;;
16/10/20 11:00;Bari - Kennedy;;;;3.39;16.13;10.94;;60.83;;
16/10/20 12:00;Bari - Kennedy;;;;2.47;12.98;9.20;;64.41;;
16/10/20 13:00;Bari - Kennedy;;;;4.21;30.13;23.67;;59.14;;
16/10/20 14:00;Bari - Kennedy;;;;2.97;27.29;22.74;;61.68;;
16/10/20 15:00;Bari - Kennedy;;;;2.13;18.39;15.12;;69.93;;
16/10/20 16:00;Bari - Kennedy;;;;2.07;22.91;19.74;;63.21;;
16/10/20 17:00;Bari - Kennedy;;;;1.24;22.54;20.65;;52.99;;
16/10/20 18:00;Bari - Kennedy;;;;1.67;29.46;26.90;;40.02;;
16/10/20 19:00;Bari - Kennedy;;;;1.48;25.34;23.08;;46.73;;
16/10/20 20:00;Bari - Kennedy;;;;3.54;37.14;31.71;;34.54;;
16/10/20 21:00;Bari - Kennedy;;;;2.06;32.76;29.60;;33.73;;
16/10/20 22:00;Bari - Kennedy;;;;0.60;15.96;15.04;;42.53;;
16/10/20 23:00;Bari - Kennedy;;;;1.12;15.77;14.06;;46.41;;
17/10/20 00:00;Bari - Kennedy;;;;0.74;13.96;12.83;;48.20;;
17/10/20 01:00;Bari - Kennedy;;14;;0.70;9.12;8.05;;52.74;;
17/10/20 02:00;Bari - Kennedy;;14;;0.61;7.13;6.19;;50.68;;
17/10/20 03:00;Bari - Kennedy;;14;;0.43;6.04;5.38;;50.60;;
17/10/20 04:00;Bari - Kennedy;;14;;0.47;7.25;6.53;;46.36;;
17/10/20 05:00;Bari - Kennedy;;14;;1.03;16.50;14.93;;35.71;;
17/10/20 06:00;Bari - Kennedy;;14;;2.06;28.68;25.52;;26.48;;
17/10/20 07:00;Bari - Kennedy;;14;;5.32;42.77;34.60;;21.42;;
17/10/20 08:00;Bari - Kennedy;;14;;10.33;53.23;37.39;;18.60;;
17/10/20 09:00;Bari - Kennedy;;14;;11.55;53.06;35.35;;23.56;;
17/10/20 10:00;Bari - Kennedy;;14;;9.06;39.35;25.46;;43.47;;
17/10/20 11:00;Bari - Kennedy;;14;;3.55;19.41;13.96;;60.96;;
17/10/20 12:00;Bari - Kennedy;;14;;6.02;29.65;20.42;;61.39;;
17/10/20 13:00;Bari - Kennedy;;14;;4.54;23.10;16.13;;65.59;;
17/10/20 14:00;Bari - Kennedy;;14;;1.94;12.09;9.14;;67.96;;
17/10/20 15:00;Bari - Kennedy;;14;;1.24;9.33;7.44;;68.36;;
