ts;station;CO;PM10;PM2_5;NO;NOX;NO2;NO3;O3;BENZENE;SO2
28/09/2020 15:00;Brindisi - Cappuccini;0.34;;;;38.32;24.17;;;;2.62
28/09/2020 16:00;Brindisi - Cappuccini;0.36;6.84;;;45.99;27.58;;;;2.44
28/09/2020 17:00;Brindisi - Cappuccini;0.37;;;;57.36;36.18;;;;2.48
28/09/2020 18:00;Brindisi - Cappuccini;0.46;17.84;;;58.93;35.38;;;;2.70
28/09/2020 19:00;Brindisi - Cappuccini;0.35;;;;27.14;19.31;;;;2.51
28/09/2020 20:00;Brindisi - Cappuccini;0.39;19.56;;;42.11;30.25;;;;2.54
28/09/2020 21:00;Brindisi - Cappuccini;0.37;;;;31.84;25.71;;;;2.53
28/09/2020 22:00;Brindisi - Cappuccini;0.32;27.62;;;20.44;15.34;;;;2.40
28/09/2020 23:00;Brindisi - Cappuccini;0.30;;;;17.54;13.78;;;;2.45
29/09/2020 00:00;Brindisi - Cappuccini;0.30;17.11;;;13.90;11.53;;;;2.36
29/09/2020 01:00;Brindisi - Cappuccini;0.28;;;;10.22;8.80;;;;2.32
29/09/2020 02:00;Brindisi - Cappuccini;0.33;10.76;;;11.95;10.32;;;;2.59
29/09/2020 03:00;Brindisi - Cappuccini;0.32;;;;15.33;14.33;;;;2.31
29/09/2020 04:00;Brindisi - Cappuccini;0.35;10.51;;;25.16;22.81;;;;2.33
29/09/2020 05:00;Brindisi - Cappuccini;0.35;;;;36.90;29.84;;;;2.34
29/09/2020 06:00;Brindisi - Cappuccini;0.39;7.09;;;66.17;47.31;;;;2.57
29/09/2020 07:00;Brindisi - Cappuccini;0.51;;;;78.95;43.99;;;;2.81
29/09/2020 08:00;Brindisi - Cappuccini;0.53;6.36;;;80.73;41.36;;;;2.99
29/09/2020 09:00;Brindisi - Cappuccini;0.37;;;;40.77;21.82;;;;2.61
29/09/2020 10:00;Brindisi - Cappuccini;0.34;14.91;;;30.92;17.70;;;;2.69
29/09/2020 11:00;Brindisi - Cappuccini;0.29;;;;15.69;10.27;;;;2.62
29/09/2020 12:00;Brindisi - Cappuccini;0.28;8.56;;;17.77;10.40;;;;2.39
29/09/2020 13:00;Brindisi - Cappuccini;0.29;;;;15.60;10.19;;;;2.38
29/09/2020 14:00;Brindisi - Cappuccini;0.26;7.82;;;9.87;7.19;;;;2.29
29/09/2020 15:00;Brindisi - Cappuccini;0.26;;;;8.84;6.37;;;;2.32
29/09/2020 16:00;Brindisi - Cappuccini;0.27;10.76;;;9.34;6.86;;;;2.51
29/09/2020 17:00;Brindisi - Cappuccini;0.27;;;;11.98;8.64;;;;2.41
29/09/2020 18:00;Brindisi - Cappuccini;0.30;7.58;;;16.37;11.27;;;;2.36
29/09/2020 19:00;Brindisi - Cappuccini;0.30;;;;14.92;11.59;;;;2.39
29/09/2020 20:00;Brindisi - Cappuccini;0.30;12.22;;;17.73;13.75;;;;2.44
29/09/2020 21:00;Brindisi - Cappuccini;0.40;;;;40.55;31.95;;;;2.76
29/09/2020 22:00;Brindisi - Cappuccini;0.37;8.31;;;39.89;29.98;;;;2.56
29/09/2020 23:00;Brindisi - Cappuccini;0.39;;;;40.30;32.39;;;;2.49
30/09/2020 00:00;Brindisi - Cappuccini;0.34;24.69;;;21.59;17.27;;;;2.56
30/09/2020 01:00;Brindisi - Cappuccini;0.31;;;;13.05;10.54;;;;2.60
30/09/2020 02:00;Brindisi - Cappuccini;0.30;23.47;;;;;;;;2.69
30/09/2020 03:00;Brindisi - Cappuccini;;;;;12.71;11.15;;;;2.75
30/09/2020 04:00;Brindisi - Cappuccini;0.29;18.82;;;13.05;11.30;;;;
30/09/2020 05:00;Brindisi - Cappuccini;0.34;;;;25.74;19.39;;;;2.58
30/09/2020 06:00;Brindisi - Cappuccini;0.35;10.51;;;50.35;31.36;;;;2.62
30/09/2020 07:00;Brindisi - Cappuccini;0.54;;;;90.52;41.19;;;;2.92
30/09/2020 08:00;Brindisi - Cappuccini;0.56;14.18;;;106.68;46.51;;;;3.13
30/09/2020 09:00;Brindisi - Cappuccini;0.39;;;;42.64;25.02;;;;2.76
30/09/2020 10:00;Brindisi - Cappuccini;0.32;11.24;;;23.15;14.63;;;;2.65
30/09/2020 11:00;Brindisi - Cappuccini;0.31;;;;16.63;11.69;;;;2.61
30/09/2020 12:00;Brindisi - Cappuccini;0.31;6.60;;;21.16;12.59;;;;2.67
30/09/2020 13:00;Brindisi - Cappuccini;0.28;;;;10.80;6.59;;;;2.57
30/09/2020 14:00;Brindisi - Cappuccini;0.26;4.89;;;10.22;6.67;;;;2.39
30/09/2020 15:00;Brindisi - Cappuccini;0.26;;;;8.66;6.17;;;;2.36
30/09/2020 16:00;Brindisi - Cappuccini;0.27;5.13;;;9.84;6.83;;;;2.58
30/09/2020 17:00;Brindisi - Cappuccini;0.28;;;;13.20;8.88;;;;2.38
30/09/2020 18:00;Brindisi - Cappuccini;0.36;4.40;;;39.91;25.87;;;;2.53
30/09/2020 19:00;Brindisi - Cappuccini;0.54;;;;103.77;58.36;;;;3.06
30/09/2020 20:00;Brindisi - Cappuccini;0.75;6.84;;;154.17;76.88;;;;3.33
30/09/2020 21:00;Brindisi - Cappuccini;0.53;;;;103.75;60.41;;;;2.96
30/09/2020 22:00;Brindisi - Cappuccini;0.52;19.31;;;91.28;56.84;;;;2.97
30/09/2020 23:00;Brindisi - Cappuccini;0.45;;;;46.64;33.98;;;;2.69
10/01/20 00:00;Brindisi - Cappuccini;0.43;28.60;;;38.43;29.78;;;;2.69
10/01/20 01:00;Brindisi - Cappuccini;0.45;;;;49.74;37.28;;;;2.58
10/01/20 02:00;Brindisi - Cappuccini;0.43;30.80;;;41.10;33.59;;;;2.43
10/01/20 03:00;Brindisi - Cappuccini;0.38;;;;29.82;24.60;;;;2.58
10/01/20 04:00;Brindisi - Cappuccini;0.42;32.75;;;41.30;32.26;;;;2.58
10/01/20 05:00;Brindisi - Cappuccini;0.47;;;;55.00;30.51;;;;2.70
10/01/20 06:00;Brindisi - Cappuccini;0.50;32.75;;;113.55;41.90;;;;3.14
10/01/20 07:00;Brindisi - Cappuccini;0.65;;;;139.46;49.58;;;;3.37
10/01/20 08:00;Brindisi - Cappuccini;0.76;28.84;;;178.51;63.41;;;;3.55
10/01/20 09:00;Brindisi - Cappuccini;0.53;;;;84.20;47.84;;;;2.79
10/01/20 10:00;Brindisi - Cappuccini;0.40;26.16;;;34.02;22.63;;;;2.67
10/01/20 11:00;Brindisi - Cappuccini;0.35;;;;26.61;17.67;;;;2.60
10/01/20 12:00;Brindisi - Cappuccini;0.44;18.58;;;41.01;32.01;;;;2.73
10/01/20 13:00;Brindisi - Cappuccini;0.45;;;;39.25;28.93;;;;2.68
10/01/20 14:00;Brindisi - Cappuccini;0.33;12.71;;;18.75;12.85;;;;2.71
10/01/20 15:00;Brindisi - Cappuccini;0.36;;;;24.55;14.30;;;;2.44
10/01/20 16:00;Brindisi - Cappuccini;0.36;17.11;;;27.34;17.16;;;;2.43
10/01/20 17:00;Brindisi - Cappuccini;0.42;;;;43.65;29.19;;;;2.64
10/01/20 18:00;Brindisi - Cappuccini;0.46;16.62;;;51.49;37.87;;;;2.48
10/01/20 19:00;Brindisi - Cappuccini;0.48;;;;49.60;37.86;;;;2.74
10/01/20 20:00;Brindisi - Cappuccini;0.45;14.67;;;39.10;30.94;;;;2.68
10/01/20 21:00;Brindisi - Cappuccini;0.42;;;;36.45;29.69;;;;2.57
10/01/20 22:00;Brindisi - Cappuccini;0.48;18.82;;;49.96;38.63;;;;2.74
10/01/20 23:00;Brindisi - Cappuccini;0.46;;;;26.90;23.72;;;;2.53
10/02/20 00:00;Brindisi - Cappuccini;0.40;26.16;;;21.92;19.31;;;;2.64
10/02/20 01:00;Brindisi - Cappuccini;0.37;;;;15.08;13.94;;;;2.59
10/02/20 02:00;Brindisi - Cappuccini;0.37;22.24;;;;;;;;2.65
10/02/20 03:00;Brindisi - Cappuccini;;;;;14.38;12.77;;;;2.42
10/02/20 04:00;Brindisi - Cappuccini;0.40;16.62;;;16.41;12.90;;;;
10/02/20 05:00;Brindisi - Cappuccini;0.40;;;;20.47;16.02;;;;2.68
10/02/20 06:00;Brindisi - Cappuccini;0.45;20.29;;;41.80;29.34;;;;2.58
10/02/20 07:00;Brindisi - Cappuccini;0.61;;;;81.07;50.74;;;;2.78
10/02/20 08:00;Brindisi - Cappuccini;0.60;22.24;;;66.46;42.93;;;;2.89
10/02/20 09:00;Brindisi - Cappuccini;0.48;;;;42.36;28.99;;;;2.74
10/02/20 10:00;Brindisi - Cappuccini;0.44;19.07;;;29.48;19.79;;;;2.41
10/02/20 11:00;Brindisi - Cappuccini;0.40;;;;25.90;17.19;;;;2.45
10/02/20 12:00;Brindisi - Cappuccini;0.31;11.24;;;29.86;19.74;;;;2.48
10/02/20 13:00;Brindisi - Cappuccini;0.28;;;;30.75;19.62;;;;2.38
10/02/20 14:00;Brindisi - Cappuccini;0.24;8.80;;;22.41;14.20;;;;2.41
10/02/20 15:00;Brindisi - Cappuccini;0.22;;;;18.27;11.87;;;;2.31
10/02/20 16:00;Brindisi - Cappuccini;0.25;15.16;;;20.06;13.62;;;;2.37
10/02/20 17:00;Brindisi - Cappuccini;0.29;;;;21.68;15.06;;;;2.50
10/02/20 18:00;Brindisi - Cappuccini;0.30;18.82;;;21.61;15.76;;;;2.50
10/02/20 19:00;Brindisi - Cappuccini;0.27;;;;16.46;12.40;;;;2.44
10/02/20 20:00;Brindisi - Cappuccini;0.28;33.24;;;17.60;12.40;;;;2.48
10/02/20 21:00;Brindisi - Cappuccini;0.27;;;;12.19;9.24;;;;2.46
10/02/20 22:00;Brindisi - Cappuccini;0.25;41.55;;;9.78;7.96;;;;2.29
10/02/20 23:00;Brindisi - Cappuccini;0.25;;;;8.20;6.74;;;;2.28
10/03/20 00:00;Brindisi - Cappuccini;0.23;39.35;;;7.38;5.96;;;;2.34
10/03/20 01:00;Brindisi - Cappuccini;0.24;;;;6.32;5.36;;;;2.56
10/03/20 02:00;Brindisi - Cappuccini;0.22;40.33;;;4.80;4.10;;;;2.47
10/03/20 03:00;Brindisi - Cappuccini;0.23;;;;4.62;3.92;;;;2.31
10/03/20 04:00;Brindisi - Cappuccini;0.23;33.98;;;4.47;3.87;;;;2.46
10/03/20 05:00;Brindisi - Cappuccini;0.24;;;;7.11;5.89;;;;2.48
10/03/20 06:00;Brindisi - Cappuccini;0.26;38.87;;;10.29;8.49;;;;2.33
10/03/20 07:00;Brindisi - Cappuccini;0.31;;;;18.52;14.21;;;;2.44
10/03/20 08:00;Brindisi - Cappuccini;0.31;55.49;;;18.32;13.49;;;;2.43
10/03/20 09:00;Brindisi - Cappuccini;0.29;;;;17.31;11.97;;;;2.44
10/03/20 10:00;Brindisi - Cappuccini;0.30;29.58;;;17.65;11.70;;;;2.31
10/03/20 11:00;Brindisi - Cappuccini;0.27;;;;16.54;11.16;;;;2.36
10/03/20 12:00;Brindisi - Cappuccini;0.29;15.40;;;21.28;13.21;;;;2.55
10/03/20 13:00;Brindisi - Cappuccini;0.27;;;;17.31;10.11;;;;2.56
10/03/20 14:00;Brindisi - Cappuccini;0.26;25.18;;;10.43;7.57;;;;2.63
10/03/20 15:00;Brindisi - Cappuccini;0.27;;;;9.80;6.80;;;;2.34
10/03/20 16:00;Brindisi - Cappuccini;0.28;37.15;;;10.77;7.38;;;;2.52
10/03/20 17:00;Brindisi - Cappuccini;0.33;;;;14.55;10.21;;;;2.41
10/03/20 18:00;Brindisi - Cappuccini;0.30;37.40;;;16.34;11.88;;;;2.46
10/03/20 19:00;Brindisi - Cappuccini;0.31;;;;20.50;14.39;;;;2.36
10/03/20 20:00;Brindisi - Cappuccini;0.29;70.64;;;19.58;13.99;;;;2.48
10/03/20 21:00;Brindisi - Cappuccini;0.27;;;;14.09;10.50;;;;2.32
10/03/20 22:00;Brindisi - Cappuccini;0.24;89.46;;;8.46;6.03;;;;2.31
10/03/20 23:00;Brindisi - Cappuccini;0.23;;;;6.25;4.48;;;;2.38
10/04/20 00:00;Brindisi - Cappuccini;0.22;67.22;;;5.53;4.15;;;;2.37
10/04/20 01:00;Brindisi - Cappuccini;0.21;;;;5.29;4.08;;;;2.30
10/04/20 02:00;Brindisi - Cappuccini;0.21;60.62;;;;;;;;2.28
10/04/20 03:00;Brindisi - Cappuccini;;;;;5.94;4.85;;;;2.49
10/04/20 04:00;Brindisi - Cappuccini;0.22;48.89;;;5.32;4.55;;;;
10/04/20 05:00;Brindisi - Cappuccini;0.23;;;;6.83;5.64;;;;2.59
10/04/20 06:00;Brindisi - Cappuccini;0.24;96.80;;;10.13;8.41;;;;2.40
10/04/20 07:00;Brindisi - Cappuccini;0.27;;;;22.51;17.57;;;;2.38
10/04/20 08:00;Brindisi - Cappuccini;0.27;75.78;;;44.28;30.81;;;;2.55
10/04/20 09:00;Brindisi - Cappuccini;0.29;;;;32.89;21.63;;;;2.53
10/04/20 10:00;Brindisi - Cappuccini;0.29;38.62;;;27.61;17.84;;;;2.67
10/04/20 11:00;Brindisi - Cappuccini;0.21;;;;14.42;6.79;;;;2.50
10/04/20 12:00;Brindisi - Cappuccini;0.05;20.29;;;18.19;5.77;;;;2.62
10/04/20 13:00;Brindisi - Cappuccini;0.03;;;;8.17;4.82;;;;2.18
10/04/20 14:00;Brindisi - Cappuccini;0.07;3.91;;;8.21;6.13;;;;2.39
10/04/20 15:00;Brindisi - Cappuccini;0.08;;;;18.21;14.17;;;;2.50
10/04/20 16:00;Brindisi - Cappuccini;0.09;4.40;;;18.22;13.87;;;;2.49
10/04/20 17:00;Brindisi - Cappuccini;0.14;;;;22.10;16.66;;;;2.51
10/04/20 18:00;Brindisi - Cappuccini;0.23;3.91;;;37.37;27.90;;;;2.54
10/04/20 19:00;Brindisi - Cappuccini;0.24;;;;46.89;36.63;;;;2.51
10/04/20 20:00;Brindisi - Cappuccini;0.24;45.22;;;33.90;27.42;;;;2.62
10/04/20 21:00;Brindisi - Cappuccini;0.17;;;;24.45;18.92;;;;2.51
10/04/20 22:00;Brindisi - Cappuccini;0.16;58.18;;;19.27;14.65;;;;2.48
10/04/20 23:00;Brindisi - Cappuccini;0.14;;;;14.80;11.33;;;;2.57
10/05/20 00:00;Brindisi - Cappuccini;0.11;77.49;;;9.82;7.51;;;;2.44
10/05/20 01:00;Brindisi - Cappuccini;0.11;;;;7.75;6.14;;;;2.38
10/05/20 02:00;Brindisi - Cappuccini;0.13;52.80;;;7.26;5.88;;;;2.45
10/05/20 03:00;Brindisi - Cappuccini;0.14;;;;6.93;6.21;;;;2.46
10/05/20 04:00;Brindisi - Cappuccini;0.17;93.86;;;8.72;7.52;;;;2.40
10/05/20 05:00;Brindisi - Cappuccini;0.16;;;;14.96;11.82;;;;2.49
10/05/20 06:00;Brindisi - Cappuccini;0.17;134.69;;;19.93;14.25;;;;2.39
10/05/20 07:00;Brindisi - Cappuccini;0.26;;;;34.63;21.79;;;;2.82
10/05/20 08:00;Brindisi - Cappuccini;0.31;145.69;;;41.46;25.26;;;;2.58
10/05/20 09:00;Brindisi - Cappuccini;0.25;;;;27.84;19.13;;;;2.55
10/05/20 10:00;Brindisi - Cappuccini;0.28;81.40;;;39.05;25.39;;;;2.54
10/05/20 11:00;Brindisi - Cappuccini;0.33;;;;60.78;35.39;;;;2.65
10/05/20 12:00;Brindisi - Cappuccini;0.31;42.78;;;47.12;28.32;;;;2.69
10/05/20 13:00;Brindisi - Cappuccini;0.28;;;;52.82;30.08;;;;2.70
10/05/20 14:00;Brindisi - Cappuccini;0.24;73.58;;;46.67;27.09;;;;2.56
10/05/20 15:00;Brindisi - Cappuccini;0.21;;;;28.19;18.35;;;;2.62
10/05/20 16:00;Brindisi - Cappuccini;0.29;70.89;;;36.60;24.20;;;;2.49
10/05/20 17:00;Brindisi - Cappuccini;0.23;;;;31.46;24.75;;;;2.62
10/05/20 18:00;Brindisi - Cappuccini;0.33;71.38;;;53.95;35.80;;;;2.61
10/05/20 19:00;Brindisi - Cappuccini;0.39;;;;67.30;46.71;;;;2.63
10/05/20 20:00;Brindisi - Cappuccini;0.41;100.95;;;71.00;44.19;;;;2.68
10/05/20 21:00;Brindisi - Cappuccini;0.33;;;;46.79;31.19;;;;2.63
10/05/20 22:00;Brindisi - Cappuccini;0.25;89.46;;;29.77;21.74;;;;2.61
10/05/20 23:00;Brindisi - Cappuccini;0.23;;;;23.50;17.98;;;;2.50
10/06/20 00:00;Brindisi - Cappuccini;0.18;91.66;;;10.87;9.03;;;;2.58
10/06/20 01:00;Brindisi - Cappuccini;0.16;;;;17.22;14.41;;;;2.38
10/06/20 02:00;Brindisi - Cappuccini;0.17;47.91;;;;;;;;2.39
10/06/20 03:00;Brindisi - Cappuccini;;;;;16.14;15.13;;;;2.41
10/06/20 04:00;Brindisi - Cappuccini;0.14;30.55;;;12.25;11.14;;;;
10/06/20 05:00;Brindisi - Cappuccini;0.16;;;;18.53;15.27;;;;2.53
10/06/20 06:00;Brindisi - Cappuccini;0.17;20.04;;;34.92;29.20;;;;2.48
10/06/20 07:00;Brindisi - Cappuccini;0.20;;;;54.06;40.89;;;;2.73
10/06/20 08:00;Brindisi - Cappuccini;0.18;12.22;;;46.53;34.51;;;;2.36
10/06/20 09:00;Brindisi - Cappuccini;0.15;;;;28.05;22.92;;;;2.48
10/06/20 10:00;Brindisi - Cappuccini;0.15;6.84;;;21.69;16.44;;;;2.44
10/06/20 11:00;Brindisi - Cappuccini;0.14;;;;15.16;10.46;;;;2.52
10/06/20 12:00;Brindisi - Cappuccini;0.14;4.40;;;16.66;10.18;;;;2.42
10/06/20 13:00;Brindisi - Cappuccini;0.13;;;;13.58;8.32;;;;2.42
10/06/20 14:00;Brindisi - Cappuccini;0.12;3.67;;;10.92;6.97;;;;2.62
10/06/20 15:00;Brindisi - Cappuccini;0.13;;;;11.86;8.31;;;;2.33
10/06/20 16:00;Brindisi - Cappuccini;0.18;6.84;;;28.36;20.26;;;;2.54
10/06/20 17:00;Brindisi - Cappuccini;0.23;;;;41.10;27.79;;;;2.59
10/06/20 18:00;Brindisi - Cappuccini;0.30;5.62;;;49.92;34.05;;;;2.70
10/06/20 19:00;Brindisi - Cappuccini;0.40;;;;66.47;44.76;;;;2.54
10/06/20 20:00;Brindisi - Cappuccini;0.42;24.93;;;111.17;62.66;;;;3.07
10/06/20 21:00;Brindisi - Cappuccini;0.49;;;;129.20;66.50;;;;2.96
10/06/20 22:00;Brindisi - Cappuccini;0.40;35.44;;;115.13;56.18;;;;2.89
10/06/20 23:00;Brindisi - Cappuccini;0.30;;;;59.48;40.57;;;;3.05
10/07/20 00:00;Brindisi - Cappuccini;0.20;37.40;;;25.84;21.88;;;;2.67
10/07/20 01:00;Brindisi - Cappuccini;0.18;;;;20.64;17.81;;;;2.48
10/07/20 02:00;Brindisi - Cappuccini;0.17;30.80;;;17.40;15.58;;;;2.63
10/07/20 03:00;Brindisi - Cappuccini;0.19;;;;13.09;11.41;;;;2.64
10/07/20 04:00;Brindisi - Cappuccini;0.20;18.33;;;15.94;13.72;;;;2.49
10/07/20 05:00;Brindisi - Cappuccini;0.20;;;;22.92;16.48;;;;2.46
10/07/20 06:00;Brindisi - Cappuccini;0.23;19.07;;;70.47;38.07;;;;2.83
10/07/20 07:00;Brindisi - Cappuccini;0.43;;;;111.38;48.67;;;;3.05
10/07/20 08:00;Brindisi - Cappuccini;0.53;17.60;;;129.33;49.45;;;;3.30
10/07/20 09:00;Brindisi - Cappuccini;0.69;;;;100.66;48.13;;;;3.04
10/07/20 10:00;Brindisi - Cappuccini;0.73;14.91;;;102.13;53.83;;;;2.97
10/07/20 11:00;Brindisi - Cappuccini;0.32;;;;70.55;37.05;;;;2.89
10/07/20 12:00;Brindisi - Cappuccini;0.28;12.71;;;66.42;36.24;;;;2.78
10/07/20 13:00;Brindisi - Cappuccini;0.29;;;;68.98;39.49;;;;2.62
10/07/20 14:00;Brindisi - Cappuccini;0.32;21.27;;;69.43;37.63;;;;2.45
10/07/20 15:00;Brindisi - Cappuccini;0.32;;;;76.36;43.12;;;;2.80
10/07/20 16:00;Brindisi - Cappuccini;0.35;25.18;;;48.25;27.46;;;;2.69
10/07/20 17:00;Brindisi - Cappuccini;0.37;;;;74.57;45.00;;;;2.64
10/07/20 18:00;Brindisi - Cappuccini;0.43;26.64;;;87.09;45.96;;;;2.75
10/07/20 19:00;Brindisi - Cappuccini;0.35;;;;62.27;35.65;;;;2.91
10/07/20 20:00;Brindisi - Cappuccini;0.34;19.07;;;54.79;33.02;;;;2.74
10/07/20 21:00;Brindisi - Cappuccini;0.19;;;;25.81;16.06;;;;2.56
10/07/20 22:00;Brindisi - Cappuccini;0.18;21.51;;;21.23;14.20;;;;2.60
10/07/20 23:00;Brindisi - Cappuccini;0.17;;;;16.18;11.92;;;;2.43
10/08/20 00:00;Brindisi - Cappuccini;0.15;18.33;;;10.63;8.37;;;;2.45
10/08/20 01:00;Brindisi - Cappuccini;0.15;;;;10.80;9.05;;;;2.53
10/08/20 02:00;Brindisi - Cappuccini;0.14;10.76;;;;;;;;2.47
10/08/20 03:00;Brindisi - Cappuccini;;;;;8.23;7.33;;;;2.49
10/08/20 04:00;Brindisi - Cappuccini;0.14;6.60;;;7.42;6.39;;;;
10/08/20 05:00;Brindisi - Cappuccini;0.13;;;;10.46;8.07;;;;2.37
10/08/20 06:00;Brindisi - Cappuccini;0.14;6.11;;;11.85;9.36;;;;2.60
10/08/20 07:00;Brindisi - Cappuccini;0.21;;;;35.95;21.46;;;;2.68
10/08/20 08:00;Brindisi - Cappuccini;0.18;4.89;;;25.51;15.14;;;;2.64
10/08/20 09:00;Brindisi - Cappuccini;0.16;;;;13.23;8.72;;;;2.53
10/08/20 10:00;Brindisi - Cappuccini;0.15;3.42;;;9.96;5.73;;;;2.47
10/08/20 11:00;Brindisi - Cappuccini;0.13;;;;8.99;5.80;;;;2.58
10/08/20 12:00;Brindisi - Cappuccini;0.13;3.18;;;7.05;4.68;;;;2.60
10/08/20 13:00;Brindisi - Cappuccini;0.13;;;;8.68;5.11;;;;2.48
10/08/20 14:00;Brindisi - Cappuccini;0.12;6.84;;;7.99;5.49;;;;2.44
10/08/20 15:00;Brindisi - Cappuccini;0.11;;;;17.46;5.21;;;;2.47
10/08/20 16:00;Brindisi - Cappuccini;0.18;5.13;;;15.89;7.63;;;;2.67
10/08/20 17:00;Brindisi - Cappuccini;0.24;;;;14.94;10.11;;;;2.56
10/08/20 18:00;Brindisi - Cappuccini;0.25;1.71;;;12.87;9.31;;;;2.41
10/08/20 19:00;Brindisi - Cappuccini;0.25;;;;11.92;8.57;;;;2.52
10/08/20 20:00;Brindisi - Cappuccini;0.24;21.51;;;10.34;7.28;;;;2.53
10/08/20 21:00;Brindisi - Cappuccini;0.24;;;;8.15;6.09;;;;2.40
10/08/20 22:00;Brindisi - Cappuccini;0.22;12.71;;;5.36;4.36;;;;2.49
10/08/20 23:00;Brindisi - Cappuccini;0.22;;;;5.91;4.53;;;;2.36
10/09/20 00:00;Brindisi - Cappuccini;0.22;8.31;;;4.72;3.82;;;;2.42
10/09/20 01:00;Brindisi - Cappuccini;0.21;;;;4.33;3.87;;;;2.56
10/09/20 02:00;Brindisi - Cappuccini;0.21;7.09;;;3.92;3.42;;;;2.54
10/09/20 03:00;Brindisi - Cappuccini;0.21;;;;4.18;3.86;;;;2.50
10/09/20 04:00;Brindisi - Cappuccini;0.21;5.38;;;4.70;4.20;;;;2.45
10/09/20 05:00;Brindisi - Cappuccini;0.23;;;;13.25;10.11;;;;2.40
10/09/20 06:00;Brindisi - Cappuccini;0.26;14.67;;;25.94;18.17;;;;2.47
10/09/20 07:00;Brindisi - Cappuccini;0.24;;;;25.53;18.99;;;;2.50
10/09/20 08:00;Brindisi - Cappuccini;0.24;8.80;;;19.80;12.72;;;;2.54
10/09/20 09:00;Brindisi - Cappuccini;0.23;;;;12.67;8.66;;;;2.55
10/09/20 10:00;Brindisi - Cappuccini;0.23;9.53;;;9.30;5.92;;;;2.57
10/09/20 11:00;Brindisi - Cappuccini;0.23;;;;9.74;6.13;;;;2.50
10/09/20 12:00;Brindisi - Cappuccini;0.24;6.11;;;12.10;7.93;;;;2.71
10/09/20 13:00;Brindisi - Cappuccini;0.25;;;;17.97;9.09;;;;2.79
10/09/20 14:00;Brindisi - Cappuccini;0.24;5.87;;;18.84;10.70;;;;2.52
10/09/20 15:00;Brindisi - Cappuccini;0.21;;;;13.30;9.38;;;;2.61
10/09/20 16:00;Brindisi - Cappuccini;0.28;3.67;;;29.30;16.60;;;;2.59
10/09/20 17:00;Brindisi - Cappuccini;0.26;;;;25.02;16.13;;;;2.61
10/09/20 18:00;Brindisi - Cappuccini;0.24;9.53;;;23.01;17.55;;;;2.67
10/09/20 19:00;Brindisi - Cappuccini;0.22;;;;19.93;16.19;;;;2.62
10/09/20 20:00;Brindisi - Cappuccini;0.23;14.42;;;20.98;17.21;;;;2.69
10/09/20 21:00;Brindisi - Cappuccini;0.21;;;;13.80;11.17;;;;2.62
10/09/20 22:00;Brindisi - Cappuccini;0.23;15.40;;;19.25;15.16;;;;2.63
10/09/20 23:00;Brindisi - Cappuccini;0.29;;;;33.53;25.30;;;;2.72
10/10/20 00:00;Brindisi - Cappuccini;0.24;20.04;;;28.92;21.98;;;;2.51
10/10/20 01:00;Brindisi - Cappuccini;0.21;;;;13.75;10.82;;;;2.71
10/10/20 02:00;Brindisi - Cappuccini;0.20;13.93;;;;;;;;2.66
10/10/20 03:00;Brindisi - Cappuccini;;;;;11.08;9.44;;;;2.68
10/10/20 04:00;Brindisi - Cappuccini;0.18;9.04;;;11.02;9.43;;;;
10/10/20 05:00;Brindisi - Cappuccini;0.22;;;;20.69;15.22;;;;2.72
10/10/20 06:00;Brindisi - Cappuccini;0.28;13.69;;;43.86;27.17;;;;2.67
10/10/20 07:00;Brindisi - Cappuccini;0.30;;;;75.27;33.58;;;;2.96
10/10/20 08:00;Brindisi - Cappuccini;0.41;8.31;;;86.93;33.24;;;;3.15
10/10/20 09:00;Brindisi - Cappuccini;0.32;;;;40.31;25.66;;;;2.76
10/10/20 10:00;Brindisi - Cappuccini;0.27;17.11;;;20.93;12.82;;;;2.78
10/10/20 11:00;Brindisi - Cappuccini;0.22;;;;16.89;10.04;;;;2.65
10/10/20 12:00;Brindisi - Cappuccini;0.23;11.00;;;22.41;13.63;;;;2.78
10/10/20 13:00;Brindisi - Cappuccini;0.22;;;;15.13;9.93;;;;2.78
10/10/20 14:00;Brindisi - Cappuccini;0.19;7.82;;;9.26;6.91;;;;2.53
10/10/20 15:00;Brindisi - Cappuccini;0.19;;;;10.94;8.46;;;;2.66
10/10/20 16:00;Brindisi - Cappuccini;0.21;7.33;;;15.05;10.58;;;;2.49
10/10/20 17:00;Brindisi - Cappuccini;0.24;;;;18.37;14.28;;;;2.64
10/10/20 18:00;Brindisi - Cappuccini;0.42;5.13;;;60.74;44.12;;;;2.79
10/10/20 19:00;Brindisi - Cappuccini;0.96;;;;195.93;92.22;;;;3.70
10/10/20 20:00;Brindisi - Cappuccini;0.89;12.22;;;231.50;97.48;;;;4.07
10/10/20 21:00;Brindisi - Cappuccini;0.53;;;;120.11;72.17;;;;3.07
10/10/20 22:00;Brindisi - Cappuccini;0.40;21.76;;;69.89;50.60;;;;2.83
10/10/20 23:00;Brindisi - Cappuccini;0.45;;;;79.86;54.24;;;;2.90
10/11/20 00:00;Brindisi - Cappuccini;0.45;23.96;;;86.22;55.35;;;;3.09
10/11/20 01:00;Brindisi - Cappuccini;0.44;;;;74.14;47.29;;;;2.99
10/11/20 02:00;Brindisi - Cappuccini;0.44;30.07;;;82.03;46.40;;;;3.05
